Game Turn, Mode, Player, Unit, Operation
Unit operation handler a92585ad, is disabled
Unit operation handler 6e290af6, is disabled
Unit operation handler 8c676517, is disabled
Unit operation handler a92585ad, is disabled
Unit operation handler 6e290af6, is disabled
Unit operation handler 8c676517, is disabled
069, Adding, 9, UNIT_WARRIOR (1179662), UNITOPERATION_MOVE_TO (19)
069, Adding, 9, UNIT_WARRIOR (1572880), UNITOPERATION_MOVE_TO (19)
069, Adding, 9, UNIT_ARCHER (2883601), UNITOPERATION_MOVE_TO (19)
069, Adding, 9, UNIT_WARRIOR (2162709), UNITOPERATION_MOVE_TO (19)
069, Adding, 9, UNIT_WARRIOR (2228246), UNITOPERATION_MOVE_TO (19)
069, Adding, 9, UNIT_WARRIOR (2293783), UNITOPERATION_MOVE_TO (19)
069, Adding, 9, UNIT_WARRIOR (2359320), UNITOPERATION_MOVE_TO (19)
069, Adding, 9, UNIT_WARRIOR (2555931), UNITOPERATION_MOVE_TO (19)
069, Adding, 9, UNIT_SCOUT (3014665), UNITOPERATION_MOVE_TO (19)
069, Adding, 9, UNIT_SCOUT (1966098), UNITOPERATION_MOVE_TO (19)
069, Adding, 9, UNIT_SCOUT (1966098), UNITOPERATION_MOVE_TO (19)
069, Adding, 9, UNIT_SCOUT (1966098), UNITOPERATION_SKIP_TURN (36)
069, Can't Start, 9, UNIT_TRADER (3080223), UNITOPERATION_MAKE_TRADE_ROUTE (18)
069, Adding, 10, UNIT_WARRIOR (786433), UNITOPERATION_FORTIFY (12)
069, Can't Start, 10, UNIT_WARRIOR (786433), UNITOPERATION_FORTIFY (12)
069, Adding, 10, UNIT_WARRIOR (589827), UNITOPERATION_FORTIFY (12)
069, Can't Start, 10, UNIT_WARRIOR (589827), UNITOPERATION_FORTIFY (12)
069, Adding, 10, UNIT_ARCHER (655362), UNITOPERATION_SWAP_UNITS (49)
069, Can't Start, 10, UNIT_ARCHER (655362), UNITOPERATION_SWAP_UNITS (49)
069, Adding, 10, UNIT_ARCHER (655362), UNITOPERATION_MOVE_TO (19)
069, Adding, 10, UNIT_WARRIOR (524292), UNITOPERATION_MOVE_TO (19)
069, Adding, 11, UNIT_WARRIOR (851969), UNITOPERATION_MOVE_TO (19)
069, Adding, 11, UNIT_WARRIOR (655366), UNITOPERATION_MOVE_TO (19)
069, Can't Start, 11, UNIT_WARRIOR (655366), UNITOPERATION_MOVE_TO (19)
069, Adding, 11, UNIT_WARRIOR (786434), UNITOPERATION_MOVE_TO (19)
069, Adding, 11, UNIT_WARRIOR (720899), UNITOPERATION_MOVE_TO (19)
069, Adding, 11, UNIT_BUILDER (589824), UNITOPERATION_SWAP_UNITS (49)
069, Can't Start, 11, UNIT_BUILDER (589824), UNITOPERATION_SWAP_UNITS (49)
069, Adding, 11, UNIT_BUILDER (589824), UNITOPERATION_MOVE_TO (19)
069, Adding, 12, UNIT_WARRIOR (131073), UNITOPERATION_FORTIFY (12)
069, Can't Start, 12, UNIT_WARRIOR (131073), UNITOPERATION_FORTIFY (12)
069, Adding, 12, UNIT_WARRIOR (262147), UNITOPERATION_MOVE_TO (19)
069, Can't Start, 12, UNIT_WARRIOR (262147), UNITOPERATION_MOVE_TO (19)
069, Adding, 12, UNIT_WARRIOR (393221), UNITOPERATION_MOVE_TO (19)
069, Adding, 12, UNIT_BUILDER (589830), UNITOPERATION_BUILD_IMPROVEMENT (2)
069, Adding, 12, UNIT_WARRIOR (524288), UNITOPERATION_MOVE_TO (19)
069, Adding, 12, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
069, Adding, 12, UNIT_WARRIOR (327684), UNITOPERATION_MOVE_TO (19)
069, Adding, 13, UNIT_WARRIOR (458752), UNITOPERATION_MOVE_TO (19)
069, Adding, 13, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
069, Adding, 13, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
069, Adding, 13, UNIT_WARRIOR (262147), UNITOPERATION_MOVE_TO (19)
069, Adding, 13, UNIT_WARRIOR (327684), UNITOPERATION_MOVE_TO (19)
069, Adding, 13, UNIT_WARRIOR (393221), UNITOPERATION_MOVE_TO (19)
069, Adding, 13, UNIT_BUILDER (589830), UNITOPERATION_SKIP_TURN (36)
069, Adding, 14, UNIT_WARRIOR (327684), UNITOPERATION_FORTIFY (12)
069, Can't Start, 14, UNIT_WARRIOR (327684), UNITOPERATION_FORTIFY (12)
069, Adding, 14, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
069, Can't Start, 14, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
069, Adding, 14, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
069, Adding, 14, UNIT_WARRIOR (262147), UNITOPERATION_MOVE_TO (19)
069, Adding, 14, UNIT_WARRIOR (393221), UNITOPERATION_MOVE_TO (19)
069, Adding, 14, UNIT_BUILDER (524288), UNITOPERATION_SKIP_TURN (36)
069, Adding, 15, UNIT_GALLEY (524294), UNITOPERATION_MOVE_TO (19)
069, Adding, 15, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
069, Can't Start, 15, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
069, Adding, 15, UNIT_WARRIOR (262147), UNITOPERATION_MOVE_TO (19)
069, Can't Start, 15, UNIT_WARRIOR (262147), UNITOPERATION_MOVE_TO (19)
069, Adding, 15, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
069, Can't Start, 15, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
069, Adding, 15, UNIT_WARRIOR (393221), UNITOPERATION_MOVE_TO (19)
069, Adding, 15, UNIT_WARRIOR (327684), UNITOPERATION_MOVE_TO (19)
069, Adding, 16, UNIT_WARRIOR (589824), UNITOPERATION_MOVE_TO (19)
069, Adding, 16, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
069, Adding, 16, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
069, Adding, 16, UNIT_WARRIOR (262147), UNITOPERATION_MOVE_TO (19)
069, Adding, 16, UNIT_WARRIOR (327684), UNITOPERATION_MOVE_TO (19)
069, Adding, 16, UNIT_WARRIOR (393221), UNITOPERATION_MOVE_TO (19)
069, Adding, 16, UNIT_BUILDER (655366), UNITOPERATION_SKIP_TURN (36)
069, Adding, 17, UNIT_WARRIOR (786433), UNITOPERATION_MOVE_TO (19)
069, Adding, 17, UNIT_WARRIOR (720898), UNITOPERATION_MOVE_TO (19)
069, Adding, 17, UNIT_WARRIOR (851971), UNITOPERATION_MOVE_TO (19)
069, Adding, 17, UNIT_WARRIOR (655364), UNITOPERATION_MOVE_TO (19)
069, Adding, 17, UNIT_ARCHER (589829), UNITOPERATION_MOVE_TO (19)
069, Adding, 18, UNIT_SPEARMAN (917507), UNITOPERATION_MOVE_TO (19)
069, Adding, 18, UNIT_SPEARMAN (851972), UNITOPERATION_MOVE_TO (19)
069, Adding, 19, UNIT_WARRIOR (262147), UNITOPERATION_SWAP_UNITS (49)
069, Can't Start, 19, UNIT_WARRIOR (262147), UNITOPERATION_SWAP_UNITS (49)
069, Adding, 19, UNIT_WARRIOR (262147), UNITOPERATION_MOVE_TO (19)
069, Adding, 19, UNIT_WARRIOR (458752), UNITOPERATION_MOVE_TO (19)
069, Adding, 19, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
069, Adding, 19, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
069, Adding, 19, UNIT_WARRIOR (327684), UNITOPERATION_MOVE_TO (19)
069, Adding, 19, UNIT_WARRIOR (393221), UNITOPERATION_MOVE_TO (19)
069, Adding, 19, UNIT_BUILDER (524294), UNITOPERATION_SKIP_TURN (36)
069, Adding, 20, UNIT_BUILDER (589830), UNITOPERATION_SWAP_UNITS (49)
069, Can't Start, 20, UNIT_BUILDER (589830), UNITOPERATION_SWAP_UNITS (49)
069, Adding, 20, UNIT_BUILDER (589830), UNITOPERATION_MOVE_TO (19)
069, Adding, 20, UNIT_BUILDER (589830), UNITOPERATION_BUILD_IMPROVEMENT (2)
069, Adding, 20, UNIT_HEAVY_CHARIOT (983040), UNITOPERATION_MOVE_TO (19)
069, Adding, 20, UNIT_ARCHER (851970), UNITOPERATION_MOVE_TO (19)
069, Adding, 20, UNIT_ARCHER (786435), UNITOPERATION_MOVE_TO (19)
069, Adding, 20, UNIT_ARCHER (720900), UNITOPERATION_MOVE_TO (19)
069, Adding, 20, UNIT_ARCHER (655365), UNITOPERATION_MOVE_TO (19)
069, Adding, 21, UNIT_WARRIOR (589827), UNITOPERATION_FORTIFY (12)
069, Can't Start, 21, UNIT_WARRIOR (589827), UNITOPERATION_FORTIFY (12)
069, Adding, 21, UNIT_HEAVY_CHARIOT (720896), UNITOPERATION_SWAP_UNITS (49)
069, Can't Start, 21, UNIT_HEAVY_CHARIOT (720896), UNITOPERATION_SWAP_UNITS (49)
069, Adding, 21, UNIT_HEAVY_CHARIOT (720896), UNITOPERATION_MOVE_TO (19)
069, Adding, 21, UNIT_HEAVY_CHARIOT (720896), UNITOPERATION_MOVE_TO (19)
069, Adding, 22, UNIT_TRADER (720900), UNITOPERATION_MAKE_TRADE_ROUTE (18)
069, Adding, 22, UNIT_BUILDER (589830), UNITOPERATION_SWAP_UNITS (49)
069, Can't Start, 22, UNIT_BUILDER (589830), UNITOPERATION_SWAP_UNITS (49)
069, Adding, 22, UNIT_BUILDER (589830), UNITOPERATION_MOVE_TO (19)
069, Adding, 22, UNIT_ARCHER (655365), UNITOPERATION_MOVE_TO (19)
069, Adding, 23, UNIT_GALLEY (458752), UNITOPERATION_MOVE_TO (19)
069, Adding, 23, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
069, Adding, 23, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
069, Adding, 23, UNIT_WARRIOR (262147), UNITOPERATION_MOVE_TO (19)
069, Adding, 23, UNIT_WARRIOR (327684), UNITOPERATION_MOVE_TO (19)
069, Adding, 23, UNIT_WARRIOR (393221), UNITOPERATION_MOVE_TO (19)
069, Adding, 24, UNIT_ARCHER (589830), UNITOPERATION_SWAP_UNITS (49)
069, Adding, 24, UNIT_WARRIOR (458752), UNITOPERATION_MOVE_TO (19)
069, Adding, 24, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
069, Adding, 24, UNIT_WARRIOR (262147), UNITOPERATION_MOVE_TO (19)
069, Adding, 24, UNIT_WARRIOR (393221), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_SLINGER (6094863), UNITOPERATION_MOVE_TO (19)
069, Can't Start, 63, UNIT_SLINGER (6094863), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_WARRIOR (5570599), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_GALLEY (655369), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_GALLEY (4128813), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_GALLEY (6225970), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_GALLEY (7995448), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_SLINGER (8912936), UNITOPERATION_RANGE_ATTACK (26)
069, Adding, 63, UNIT_SLINGER (8912936), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_QUADRIREME (9371648), UNITOPERATION_SWAP_UNITS (49)
069, Can't Start, 63, UNIT_QUADRIREME (9371648), UNITOPERATION_SWAP_UNITS (49)
069, Adding, 63, UNIT_QUADRIREME (9371648), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_QUADRIREME (9371648), UNITOPERATION_RANGE_ATTACK (26)
069, Adding, 63, UNIT_QUADRIREME (9371648), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_SLINGER (6553652), UNITOPERATION_RANGE_ATTACK (26)
069, Adding, 63, UNIT_SLINGER (6553652), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_SPEARMAN (1376263), UNITOPERATION_FORTIFY (12)
069, Can't Start, 63, UNIT_SPEARMAN (1376263), UNITOPERATION_FORTIFY (12)
069, Adding, 63, UNIT_SPEARMAN (7405595), UNITOPERATION_FORTIFY (12)
069, Can't Start, 63, UNIT_SPEARMAN (7405595), UNITOPERATION_FORTIFY (12)
069, Adding, 63, UNIT_SPEARMAN (5242899), UNITOPERATION_FORTIFY (12)
069, Can't Start, 63, UNIT_SPEARMAN (5242899), UNITOPERATION_FORTIFY (12)
069, Adding, 63, UNIT_SPEARMAN (7274551), UNITOPERATION_FORTIFY (12)
069, Can't Start, 63, UNIT_SPEARMAN (7274551), UNITOPERATION_FORTIFY (12)
069, Adding, 63, UNIT_SPEARMAN (3014694), UNITOPERATION_FORTIFY (12)
069, Can't Start, 63, UNIT_SPEARMAN (3014694), UNITOPERATION_FORTIFY (12)
069, Adding, 63, UNIT_SPEARMAN (7602212), UNITOPERATION_FORTIFY (12)
069, Can't Start, 63, UNIT_SPEARMAN (7602212), UNITOPERATION_FORTIFY (12)
069, Adding, 63, UNIT_SPEARMAN (1769496), UNITOPERATION_FORTIFY (12)
069, Can't Start, 63, UNIT_SPEARMAN (1769496), UNITOPERATION_FORTIFY (12)
069, Adding, 63, UNIT_SPEARMAN (2752528), UNITOPERATION_FORTIFY (12)
069, Can't Start, 63, UNIT_SPEARMAN (2752528), UNITOPERATION_FORTIFY (12)
069, Adding, 63, UNIT_SPEARMAN (720906), UNITOPERATION_FORTIFY (12)
069, Can't Start, 63, UNIT_SPEARMAN (720906), UNITOPERATION_FORTIFY (12)
069, Adding, 63, UNIT_SPEARMAN (9175069), UNITOPERATION_FORTIFY (12)
069, Can't Start, 63, UNIT_SPEARMAN (9175069), UNITOPERATION_FORTIFY (12)
069, Adding, 63, UNIT_SPEARMAN (7864331), UNITOPERATION_FORTIFY (12)
069, Can't Start, 63, UNIT_SPEARMAN (7864331), UNITOPERATION_FORTIFY (12)
069, Adding, 63, UNIT_SPEARMAN (2228230), UNITOPERATION_FORTIFY (12)
069, Can't Start, 63, UNIT_SPEARMAN (2228230), UNITOPERATION_FORTIFY (12)
069, Adding, 63, UNIT_GALLEY (5701655), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_GALLEY (7798797), UNITOPERATION_SWAP_UNITS (49)
069, Can't Start, 63, UNIT_GALLEY (7798797), UNITOPERATION_SWAP_UNITS (49)
069, Adding, 63, UNIT_GALLEY (7798797), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_GALLEY (7798797), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_WARRIOR (8126465), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_WARRIOR (4325379), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_QUADRIREME (8650756), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_QUADRIREME (9502732), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_QUADRIREME (8060954), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_GALLEY (8454175), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_WARRIOR (9044005), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_WARRIOR (3538986), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_WARRIOR (8519726), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_WARRIOR (5898287), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_SLINGER (6684720), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_GALLEY (8781877), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_GALLEY (6815798), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_GALLEY (7077945), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_WARRIOR (9437242), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_SCOUT (1441812), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_GALLEY (7929864), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_GALLEY (5308434), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_SCOUT (9240604), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_SCOUT (8978462), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_SCOUT (7667746), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_GALLEY (2818083), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_GALLEY (5308434), UNITOPERATION_MOVE_TO (19)
069, Adding, 63, UNIT_BUILDER (5505026), UNITOPERATION_SKIP_TURN (36)
069, Adding, 63, UNIT_BUILDER (9109509), UNITOPERATION_SKIP_TURN (36)
069, Adding, 63, UNIT_GALLEY (7929864), UNITOPERATION_SKIP_TURN (36)
069, Adding, 63, UNIT_SCOUT (7471121), UNITOPERATION_SKIP_TURN (36)
069, Adding, 63, UNIT_GALLEY (5308434), UNITOPERATION_SKIP_TURN (36)
069, Adding, 63, UNIT_GALLEY (7340053), UNITOPERATION_SKIP_TURN (36)
069, Adding, 63, UNIT_SCOUT (1835033), UNITOPERATION_SKIP_TURN (36)
069, Adding, 63, UNIT_SCOUT (9240604), UNITOPERATION_SKIP_TURN (36)
069, Adding, 63, UNIT_SCOUT (8978462), UNITOPERATION_SKIP_TURN (36)
069, Adding, 63, UNIT_SCOUT (7667746), UNITOPERATION_SKIP_TURN (36)
069, Adding, 63, UNIT_GALLEY (2818083), UNITOPERATION_SKIP_TURN (36)
070, Adding, 1, UNIT_TRADER (851975), UNITOPERATION_MAKE_TRADE_ROUTE (18)
070, Can't Start, 1, UNIT_TRADER (851975), UNITOPERATION_MAKE_TRADE_ROUTE (18)
070, Adding, 1, UNIT_GAUL_GAESATAE (262147), UNITOPERATION_MOVE_TO (19)
070, Can't Start, 1, UNIT_GAUL_GAESATAE (262147), UNITOPERATION_MOVE_TO (19)
070, Adding, 1, UNIT_SETTLER (1507341), UNITOPERATION_MOVE_TO (19)
070, Can't Start, 1, UNIT_SETTLER (1507341), UNITOPERATION_MOVE_TO (19)
070, Adding, 1, UNIT_GAUL_GAESATAE (327684), UNITOPERATION_MOVE_TO (19)
070, Can't Start, 1, UNIT_GAUL_GAESATAE (327684), UNITOPERATION_MOVE_TO (19)
070, Adding, 1, UNIT_GAUL_GAESATAE (786440), UNITOPERATION_MOVE_TO (19)
070, Can't Start, 1, UNIT_GAUL_GAESATAE (786440), UNITOPERATION_MOVE_TO (19)
070, Adding, 1, UNIT_SETTLER (1507341), UNITOPERATION_FOUND_CITY (14)
070, Adding, 1, UNIT_GAUL_GAESATAE (196610), UNITOPERATION_MOVE_TO (19)
070, Can't Start, 1, UNIT_GAUL_GAESATAE (196610), UNITOPERATION_MOVE_TO (19)
070, Adding, 1, UNIT_GAUL_GAESATAE (393221), UNITOPERATION_MOVE_TO (19)
070, Can't Start, 1, UNIT_GAUL_GAESATAE (393221), UNITOPERATION_MOVE_TO (19)
070, Adding, 1, UNIT_SLINGER (720902), UNITOPERATION_MOVE_TO (19)
070, Adding, 1, UNIT_GAUL_GAESATAE (131073), UNITOPERATION_MOVE_TO (19)
070, Adding, 1, UNIT_BATTERING_RAM (1179660), UNITOPERATION_MOVE_TO (19)
070, Adding, 1, UNIT_GALLEY (1114123), UNITOPERATION_MOVE_TO (19)
070, Adding, 1, UNIT_GALLEY (1310729), UNITOPERATION_MOVE_TO (19)
070, Adding, 1, UNIT_MISSIONARY (1441792), UNITOPERATION_MOVE_TO (19)
070, Can't Start, 1, UNIT_TRADER (851975), UNITOPERATION_MAKE_TRADE_ROUTE (18)
070, Adding, 2, UNIT_TRADER (917514), UNITOPERATION_MAKE_TRADE_ROUTE (18)
070, Can't Start, 2, UNIT_TRADER (917514), UNITOPERATION_MAKE_TRADE_ROUTE (18)
070, Adding, 2, UNIT_CATAPULT (1966081), UNITOPERATION_SWAP_UNITS (49)
070, Adding, 2, UNIT_HEAVY_CHARIOT (2097152), UNITOPERATION_SWAP_UNITS (49)
070, Can't Start, 2, UNIT_HEAVY_CHARIOT (2097152), UNITOPERATION_SWAP_UNITS (49)
070, Adding, 2, UNIT_HEAVY_CHARIOT (2097152), UNITOPERATION_MOVE_TO (19)
070, Adding, 2, UNIT_HEAVY_CHARIOT (1507332), UNITOPERATION_SWAP_UNITS (49)
070, Can't Start, 2, UNIT_HEAVY_CHARIOT (1507332), UNITOPERATION_SWAP_UNITS (49)
070, Adding, 2, UNIT_HEAVY_CHARIOT (1507332), UNITOPERATION_MOVE_TO (19)
070, Adding, 2, UNIT_HEAVY_CHARIOT (2097152), UNITOPERATION_MOVE_TO (19)
070, Adding, 2, UNIT_GALLEY (2031623), UNITOPERATION_MOVE_TO (19)
070, Adding, 2, UNIT_BUILDER (1900550), UNITOPERATION_HARVEST_RESOURCE (16)
070, Adding, 2, UNIT_BUILDER (1900550), UNITOPERATION_BUILD_IMPROVEMENT (2)
070, Can't Start, 2, UNIT_BUILDER (1900550), UNITOPERATION_BUILD_IMPROVEMENT (2)
070, Adding, 2, UNIT_SCOUT (2162697), UNITOPERATION_MOVE_TO (19)
070, Adding, 2, UNIT_SCOUT (2162697), UNITOPERATION_SKIP_TURN (36)
070, Can't Start, 2, UNIT_BUILDER (1900550), UNITOPERATION_BUILD_IMPROVEMENT (2)
070, Can't Start, 2, UNIT_TRADER (917514), UNITOPERATION_MAKE_TRADE_ROUTE (18)
070, Adding, 3, UNIT_TRADER (1114119), UNITOPERATION_MAKE_TRADE_ROUTE (18)
070, Can't Start, 3, UNIT_TRADER (1114119), UNITOPERATION_MAKE_TRADE_ROUTE (18)
070, Adding, 3, UNIT_SETTLER (1900559), UNITOPERATION_MOVE_TO (19)
070, Adding, 3, UNIT_AZTEC_EAGLE_WARRIOR (327684), UNITOPERATION_MOVE_TO (19)
070, Adding, 3, UNIT_SWORDSMAN (1966097), UNITOPERATION_MOVE_TO (19)
070, Adding, 3, UNIT_BUILDER (1310732), UNITOPERATION_SWAP_UNITS (49)
070, Can't Start, 3, UNIT_BUILDER (1310732), UNITOPERATION_SWAP_UNITS (49)
070, Adding, 3, UNIT_BUILDER (1310732), UNITOPERATION_MOVE_TO (19)
070, Adding, 3, UNIT_AZTEC_EAGLE_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
070, Adding, 3, UNIT_AZTEC_EAGLE_WARRIOR (917513), UNITOPERATION_MOVE_TO (19)
070, Adding, 3, UNIT_MISSIONARY (2097162), UNITOPERATION_MOVE_TO (19)
070, Can't Start, 3, UNIT_TRADER (1114119), UNITOPERATION_MAKE_TRADE_ROUTE (18)
070, Adding, 4, UNIT_TRADER (1048583), UNITOPERATION_MAKE_TRADE_ROUTE (18)
070, Can't Start, 4, UNIT_TRADER (1048583), UNITOPERATION_MAKE_TRADE_ROUTE (18)
070, Adding, 4, UNIT_SETTLER (2031627), UNITOPERATION_MOVE_TO (19)
070, Adding, 4, UNIT_ARCHER (2424834), UNITOPERATION_MOVE_TO (19)
070, Adding, 4, UNIT_GREAT_GENERAL (1966099), UNITOPERATION_MOVE_TO (19)
070, Adding, 4, UNIT_WARRIOR (327684), UNITOPERATION_FORTIFY (12)
070, Adding, 4, UNIT_WARRIOR (917512), UNITOPERATION_SWAP_UNITS (49)
070, Can't Start, 4, UNIT_WARRIOR (917512), UNITOPERATION_SWAP_UNITS (49)
070, Adding, 4, UNIT_WARRIOR (917512), UNITOPERATION_MOVE_TO (19)
070, Adding, 4, UNIT_WARRIOR (262147), UNITOPERATION_MOVE_TO (19)
070, Adding, 4, UNIT_GALLEY (2097158), UNITOPERATION_MOVE_TO (19)
070, Adding, 4, UNIT_BUILDER (2228224), UNITOPERATION_SWAP_UNITS (49)
070, Can't Start, 4, UNIT_BUILDER (2228224), UNITOPERATION_SWAP_UNITS (49)
070, Adding, 4, UNIT_BUILDER (2228224), UNITOPERATION_MOVE_TO (19)
070, Adding, 4, UNIT_BUILDER (2359311), UNITOPERATION_SWAP_UNITS (49)
070, Can't Start, 4, UNIT_BUILDER (2359311), UNITOPERATION_SWAP_UNITS (49)
070, Adding, 4, UNIT_BUILDER (2359311), UNITOPERATION_MOVE_TO (19)
070, Can't Start, 4, UNIT_TRADER (1048583), UNITOPERATION_MAKE_TRADE_ROUTE (18)
070, Adding, 5, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
070, Adding, 5, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
070, Adding, 5, UNIT_WARRIOR (2031639), UNITOPERATION_MOVE_TO (19)
070, Adding, 5, UNIT_WARRIOR (1900565), UNITOPERATION_MOVE_TO (19)
070, Adding, 5, UNIT_GALLEY (786432), UNITOPERATION_MOVE_TO (19)
070, Adding, 5, UNIT_GALLEY (1048586), UNITOPERATION_MOVE_TO (19)
070, Adding, 5, UNIT_GALLEY (1441808), UNITOPERATION_MOVE_TO (19)
070, Adding, 5, UNIT_BUILDER (2359315), UNITOPERATION_SWAP_UNITS (49)
070, Can't Start, 5, UNIT_BUILDER (2359315), UNITOPERATION_SWAP_UNITS (49)
070, Adding, 5, UNIT_BUILDER (2359315), UNITOPERATION_MOVE_TO (19)
070, Adding, 5, UNIT_WARRIOR (327684), UNITOPERATION_MOVE_TO (19)
070, Adding, 5, UNIT_WARRIOR (2097176), UNITOPERATION_MOVE_TO (19)
070, Can't Start, 5, UNIT_WARRIOR (2097176), UNITOPERATION_MOVE_TO (19)
070, Adding, 5, UNIT_WARRIOR (2162713), UNITOPERATION_MOVE_TO (19)
070, Adding, 5, UNIT_WARRIOR (262147), UNITOPERATION_MOVE_TO (19)
070, Adding, 5, UNIT_WARRIOR (393221), UNITOPERATION_MOVE_TO (19)
070, Adding, 5, UNIT_SPEARMAN (1572882), UNITOPERATION_MOVE_TO (19)
070, Adding, 5, UNIT_WARRIOR (1835028), UNITOPERATION_MOVE_TO (19)
070, Adding, 5, UNIT_WARRIOR (1966102), UNITOPERATION_MOVE_TO (19)
070, Adding, 5, UNIT_ARCHER (2424859), UNITOPERATION_MOVE_TO (19)
070, Adding, 5, UNIT_SCOUT (917511), UNITOPERATION_MOVE_TO (19)
070, Adding, 5, UNIT_SCOUT (983049), UNITOPERATION_MOVE_TO (19)
070, Adding, 5, UNIT_SCOUT (1179660), UNITOPERATION_MOVE_TO (19)
070, Adding, 5, UNIT_SCOUT (2555930), UNITOPERATION_MOVE_TO (19)
070, Adding, 5, UNIT_SCOUT (917511), UNITOPERATION_SKIP_TURN (36)
070, Adding, 5, UNIT_SCOUT (983049), UNITOPERATION_SKIP_TURN (36)
070, Adding, 5, UNIT_SCOUT (1179660), UNITOPERATION_SKIP_TURN (36)
070, Adding, 5, UNIT_BUILDER (1769487), UNITOPERATION_SKIP_TURN (36)
070, Adding, 5, UNIT_SCOUT (1507345), UNITOPERATION_SKIP_TURN (36)
070, Adding, 5, UNIT_SCOUT (2555930), UNITOPERATION_SKIP_TURN (36)
070, Adding, 6, UNIT_SLINGER (655368), UNITOPERATION_MOVE_TO (19)
070, Adding, 6, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
070, Adding, 6, UNIT_SLINGER (655368), UNITOPERATION_RANGE_ATTACK (26)
070, Can't Start, 6, UNIT_SLINGER (655368), UNITOPERATION_RANGE_ATTACK (26)
070, Adding, 6, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
070, Adding, 6, UNIT_GALLEY (1703947), UNITOPERATION_MOVE_TO (19)
070, Adding, 6, UNIT_GALLEY (1835020), UNITOPERATION_MOVE_TO (19)
