Game Turn, Player, Action, , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 62, 63
102, 9, ,, -9:DIPLO_STATE_UNFRIENDLY,,, -3:DIPLO_STATE_UNFRIENDLY,,, -19:DIPLO_STATE_UNFRIENDLY,,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,, 7:DIPLO_STATE_MAX_INFLUENCE, 0:DIPLO_STATE_NO_INFLUENCE, 2:DIPLO_STATE_INFLUENTIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
102, 9, Threat and Trust,, 0.00:1:3.00,,, 0.00:1:0.00,,, 0.00:1:1.00,,,,,,,,, 0.00:1:0.00,,,,,,, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00, 0.00:1:0.00
102, 10, ,,,, 1:DIPLO_STATE_PATRON,, 3:DIPLO_STATE_PATRON, 3:DIPLO_STATE_PATRON, 2:DIPLO_STATE_PATRON,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
102, 10, Threat and Trust,,,, 0.00:3:0.00,, 60.16:1:0.00, 0.00:3:0.00, 13.80:2:0.00,,,,, 0.00:3:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00
102, 11, ,,,, 2:DIPLO_STATE_WAR_WITH_MAJOR,, 3:DIPLO_STATE_PATRON, 0:DIPLO_STATE_AWARE,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
102, 11, Threat and Trust,,,, 0.00:2:0.00,, 60.16:1:0.00, 0.00:2:0.00,,,,, 0.00:2:0.00,,,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
102, 12, ,,, 6:DIPLO_STATE_PATRON,,,,,, 1:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
102, 12, Threat and Trust,,, 17.10:2:0.00,,,,,, 18.65:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00
102, 13, ,, 4:DIPLO_STATE_PATRON,,,,, 3:DIPLO_STATE_PATRON, 2:DIPLO_STATE_PATRON,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
102, 13, Threat and Trust,, 0.00:2:0.00,,,,, 0.00:2:0.00, 9.00:1:0.00,,,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
102, 14, ,, 1:DIPLO_STATE_PATRON,,,,, 0:DIPLO_STATE_WAR_WITH_MAJOR, 2:DIPLO_STATE_PATRON,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,, 0:DIPLO_STATE_MINOR_MINOR_WAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
102, 14, Threat and Trust,, 0.00:3:0.00,,,,, 7.75:2:0.00, 17.85:1:0.00,,,,,,, 0.00:3:0.00,,,,, 0.00:3:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00
102, 15, ,, 1:DIPLO_STATE_PATRON,,, 3:DIPLO_STATE_PATRON,,,,,, 0:DIPLO_STATE_AWARE,,,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
102, 15, Threat and Trust,, 0.00:3:0.00,,, 15.00:2:0.00,,,,,, 26.75:1:0.00,,,,,,,,,,,,,,, 0.00:3:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00
102, 16, ,,,,,,,,, 4:DIPLO_STATE_PATRON,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
102, 16, Threat and Trust,,,,,,,,, 12.85:1:0.00,,,,,,,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
102, 17, ,,,,,,, 0:DIPLO_STATE_AWARE, 5:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
102, 17, Threat and Trust,,,,,,, 0.00:2:0.00, 13.15:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
102, 18, ,,,, 0:DIPLO_STATE_AWARE,, 0:DIPLO_STATE_AWARE, 3:DIPLO_STATE_PATRON, 0:DIPLO_STATE_AWARE,,,,, 0:DIPLO_STATE_MINOR_MINOR,,, 0:DIPLO_STATE_MINOR_MINOR_WAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
102, 18, Threat and Trust,,,, 0.00:3:0.00,, 60.16:1:0.00, 0.00:3:0.00, 13.35:2:0.00,,,,, 0.00:3:0.00,,, 0.00:3:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00
102, 19, ,,,,,,,,, 3:DIPLO_STATE_PATRON,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
102, 19, Threat and Trust,,,,,,,,, 7.20:1:0.00,,,,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
102, 20, ,,, 2:DIPLO_STATE_PATRON,,, 2:DIPLO_STATE_PATRON,, 0:DIPLO_STATE_AWARE,, 6:DIPLO_STATE_PATRON,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR_WAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
102, 20, Threat and Trust,,, 15.25:3:0.00,,, 65.75:1:0.00,, 17.10:2:0.00,, 8.55:4:0.00,,,,,,,,,,,,, 0.00:5:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:5:0.00
102, 21, ,,, 2:DIPLO_STATE_PATRON,,,,,,, 0:DIPLO_STATE_WAR_WITH_MAJOR,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR_WAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
102, 21, Threat and Trust,,, 16.50:1:0.00,,,,,,, 9.80:2:0.00,,,,,,,,,,,, 0.00:3:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00
102, 22, ,,,,,,,, 0:DIPLO_STATE_AWARE,,, 7:DIPLO_STATE_PATRON,,,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
102, 22, Threat and Trust,,,,,,,, 15.95:2:0.00,,, 51.50:1:0.00,,,,,,,,,,,,,,, 0.00:3:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00
102, 23, ,,,,,,,, 3:DIPLO_STATE_PATRON,,, 0:DIPLO_STATE_AWARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
102, 23, Threat and Trust,,,,,,,, 12.40:2:0.00,,, 27.15:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00
102, 24, ,, 0:DIPLO_STATE_AWARE,,, 2:DIPLO_STATE_PATRON,,, 0:DIPLO_STATE_AWARE,,, 2:DIPLO_STATE_PATRON,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
102, 24, Threat and Trust,, 0.00:4:0.00,,, 12.45:2:0.00,,, 9.45:3:0.00,,, 24.20:1:0.00,,,,,, 0.00:4:0.00,,,,,,, 0.00:4:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:4:0.00
102, 62, ,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102, 62, Threat and Trust,, 0.00:10:0.00, 18.65:6:0.00, 7.95:9:0.00, 23.50:3:0.00, 69.16:1:0.00, 10.40:8:0.00, 20.50:4:0.00, 20.20:5:0.00, 11.95:7:0.00, 35.25:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102, 63, ,, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102, 63, Threat and Trust,, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103, 0, ,,,,, 4:DIPLO_STATE_FRIENDLY,, 14:DIPLO_STATE_FRIENDLY, 8:DIPLO_STATE_FRIENDLY, 3:DIPLO_STATE_FRIENDLY,, 9:DIPLO_STATE_NEUTRAL,,,, 4:DIPLO_STATE_MAX_INFLUENCE, 1:DIPLO_STATE_INFLUENTIAL, 1:DIPLO_STATE_INFLUENTIAL,,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
103, 0, Threat and Trust,,,,, 20.00:2:0.00,, 6.90:5:2.00, 17.00:3:2.00, 16.70:4:0.00,, 31.75:1:2.00,,,, 0.00:6:0.00, 0.00:6:0.00, 0.00:6:0.00,,,,,,,,, 0.00:6:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:6:0.00, 0.00:6:0.00
103, 1, ,,,,,,, -13:DIPLO_STATE_DENOUNCED, -12:DIPLO_STATE_DENOUNCED, -15:DIPLO_STATE_DENOUNCED, -6:DIPLO_STATE_DENOUNCED,,,, 6:DIPLO_STATE_MAX_INFLUENCE,,,,,,,, 2:DIPLO_STATE_INFLUENTIAL, 2:DIPLO_STATE_INFLUENTIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
103, 1, Threat and Trust,,,,,,, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00,,,, 0.00:1:0.00,,,,,,,, 0.00:1:0.00, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00, 0.00:1:0.00
103, 2, ,,,,,, -67:DIPLO_STATE_WAR, 11:DIPLO_STATE_FRIENDLY, 5:DIPLO_STATE_FRIENDLY,,,, 1:DIPLO_STATE_INFLUENTIAL, 2:DIPLO_STATE_WAR_WITH_MINOR,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
103, 2, Threat and Trust,,,,,, 60.16:1:-1.00, 0.00:3:1.00, 12.55:2:0.00,,,, 0.00:3:0.00, 0.00:3:0.00,,,,,,, 0.00:3:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00, 0.00:3:0.00
103, 3, ,, -4:DIPLO_STATE_UNFRIENDLY,,,,,, -3:DIPLO_STATE_FRIENDLY,,, -9:DIPLO_STATE_NEUTRAL,,,,,, 3:DIPLO_STATE_MAX_INFLUENCE,,,,,,,,, 2:DIPLO_STATE_INFLUENTIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
103, 3, Threat and Trust,, 0.00:2:1.00,,,,,, 0.00:2:0.00,,, 13.80:1:1.00,,,,,, 0.00:2:0.00,,,,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00, 0.00:2:0.00
103, 4, ,,,, -11:DIPLO_STATE_WAR,,, 8:DIPLO_STATE_FRIENDLY, -20:DIPLO_STATE_DENOUNCED,, 6:DIPLO_STATE_FRIENDLY,, 3:DIPLO_STATE_INFLUENTIAL, 3:DIPLO_STATE_MAX_INFLUENCE,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,, 2:DIPLO_STATE_INFLUENTIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
103, 4, Threat and Trust,,,, 0.00:3:4.00,,, 0.00:3:0.00, 9.40:2:0.00,, 0.00:3:0.00,, 0.00:3:0.00, 0.00:3:0.00,,,,,,, 0.00:3:0.00,, 0.00:3:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00, 0.00:3:0.00
103, 5, ,, 3:DIPLO_STATE_UNFRIENDLY, -40:DIPLO_STATE_DENOUNCED, 9:DIPLO_STATE_FRIENDLY,, 0:DIPLO_STATE_NEUTRAL,, 20:DIPLO_STATE_FRIENDLY, 1:DIPLO_STATE_UNFRIENDLY, 17:DIPLO_STATE_FRIENDLY,, 3:DIPLO_STATE_INFLUENTIAL, 0:DIPLO_STATE_NO_INFLUENCE,, 3:DIPLO_STATE_INFLUENTIAL, 0:DIPLO_STATE_WAR_WITH_MINOR,,, 0:DIPLO_STATE_NO_INFLUENCE, 3:DIPLO_STATE_MAX_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
103, 5, Threat and Trust,, 0.00:5:4.00, 8.55:4:0.00, 0.00:5:2.00,, 60.16:1:-3.00,, 10.25:2:1.00, 9.95:3:0.00, 0.00:5:0.00,, 0.00:5:0.00, 0.00:5:0.00,, 0.00:5:0.00, 0.00:5:0.00,,, 0.00:5:0.00, 0.00:5:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:5:0.00, 0.00:5:0.00
103, 6, ,, -1:DIPLO_STATE_UNFRIENDLY, -43:DIPLO_STATE_DENOUNCED, -15:DIPLO_STATE_UNFRIENDLY, -5:DIPLO_STATE_FRIENDLY, -40:DIPLO_STATE_DENOUNCED, -1:DIPLO_STATE_FRIENDLY,,, 4:DIPLO_STATE_FRIENDLY, 0:DIPLO_STATE_FRIENDLY, 2:DIPLO_STATE_INFLUENTIAL,,, 2:DIPLO_STATE_INFLUENTIAL, 2:DIPLO_STATE_INFLUENTIAL,,, 5:DIPLO_STATE_MAX_INFLUENCE, 0:DIPLO_STATE_NO_INFLUENCE,, 0:DIPLO_STATE_NO_INFLUENCE,, 0:DIPLO_STATE_NO_INFLUENCE, 3:DIPLO_STATE_MAX_INFLUENCE, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
103, 6, Threat and Trust,, 0.00:3:3.00, 0.00:3:0.00, 0.00:3:0.00, 0.00:3:0.00, 60.16:1:-5.00, 0.00:3:0.00,,, 0.00:3:0.00, 14.25:2:1.00, 0.00:3:0.00,,, 0.00:3:0.00, 0.00:3:0.00,,, 0.00:3:0.00, 0.00:3:0.00,, 0.00:3:0.00,, 0.00:3:0.00, 0.00:3:0.00, 0.00:3:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00, 0.00:3:0.00
103, 7, ,, -8:DIPLO_STATE_UNFRIENDLY, -36:DIPLO_STATE_DENOUNCED,,,, 2:DIPLO_STATE_FRIENDLY,,,,,,, 3:DIPLO_STATE_INFLUENTIAL,,,, 4:DIPLO_STATE_MAX_INFLUENCE,,, 3:DIPLO_STATE_MAX_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
103, 7, Threat and Trust,, 0.00:2:0.00, 6.10:1:0.00,,,, 0.00:2:0.00,,,,,,, 0.00:2:0.00,,,, 0.00:2:0.00,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00, 0.00:2:0.00
103, 8, ,,, -46:DIPLO_STATE_DENOUNCED,,, -10:DIPLO_STATE_NEUTRAL, 21:DIPLO_STATE_FRIENDLY, 1:DIPLO_STATE_FRIENDLY,,,,,,,,,,,,,, 6:DIPLO_STATE_MAX_INFLUENCE, 0:DIPLO_STATE_WAR_WITH_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
103, 8, Threat and Trust,,, 6.60:3:0.00,,, 60.16:1:-4.00, 0.00:4:0.00, 8.80:2:1.00,,,,,,,,,,,,,, 0.00:4:0.00, 0.00:4:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:4:0.00, 0.00:4:0.00
103, 9, ,, -9:DIPLO_STATE_UNFRIENDLY,,, -3:DIPLO_STATE_UNFRIENDLY,,, -17:DIPLO_STATE_UNFRIENDLY,,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,, 7:DIPLO_STATE_MAX_INFLUENCE, 0:DIPLO_STATE_NO_INFLUENCE, 2:DIPLO_STATE_INFLUENTIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
103, 9, Threat and Trust,, 0.00:1:3.00,,, 0.00:1:0.00,,, 0.00:1:1.00,,,,,,,,, 0.00:1:0.00,,,,,,, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00, 0.00:1:0.00
103, 10, ,,,, 1:DIPLO_STATE_PATRON,, 3:DIPLO_STATE_PATRON, 3:DIPLO_STATE_PATRON, 2:DIPLO_STATE_PATRON,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
103, 10, Threat and Trust,,,, 0.00:3:0.00,, 60.16:1:0.00, 0.00:3:0.00, 14.25:2:0.00,,,,, 0.00:3:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00
103, 11, ,,,, 2:DIPLO_STATE_WAR_WITH_MAJOR,, 3:DIPLO_STATE_PATRON, 0:DIPLO_STATE_AWARE,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
103, 11, Threat and Trust,,,, 0.00:2:0.00,, 60.16:1:0.00, 0.00:2:0.00,,,,, 0.00:2:0.00,,,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
103, 12, ,,, 6:DIPLO_STATE_PATRON,,,,,, 3:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
103, 12, Threat and Trust,,, 17.25:1:0.00,,,,,, 11.15:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00
103, 13, ,, 4:DIPLO_STATE_PATRON,,,,, 3:DIPLO_STATE_PATRON, 2:DIPLO_STATE_PATRON,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
103, 13, Threat and Trust,, 0.00:2:0.00,,,,, 0.00:2:0.00, 10.60:1:0.00,,,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
103, 14, ,, 1:DIPLO_STATE_PATRON,,,,, 0:DIPLO_STATE_WAR_WITH_MAJOR, 2:DIPLO_STATE_PATRON,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,, 0:DIPLO_STATE_MINOR_MINOR_WAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
103, 14, Threat and Trust,, 0.00:3:0.00,,,,, 8.10:2:0.00, 18.85:1:0.00,,,,,,, 0.00:3:0.00,,,,, 0.00:3:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00
103, 15, ,, 1:DIPLO_STATE_PATRON,,, 3:DIPLO_STATE_PATRON,,,,,, 0:DIPLO_STATE_AWARE,,,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
103, 15, Threat and Trust,, 0.00:3:0.00,,, 14.45:2:0.00,,,,,, 27.95:1:0.00,,,,,,,,,,,,,,, 0.00:3:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00
103, 16, ,,,,,,,,, 4:DIPLO_STATE_PATRON,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
103, 16, Threat and Trust,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
103, 17, ,,,,,,, 0:DIPLO_STATE_AWARE, 5:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
103, 17, Threat and Trust,,,,,,, 0.00:2:0.00, 13.30:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
103, 18, ,,,, 0:DIPLO_STATE_AWARE,, 0:DIPLO_STATE_AWARE, 3:DIPLO_STATE_PATRON, 0:DIPLO_STATE_AWARE,,,,, 0:DIPLO_STATE_MINOR_MINOR,,, 0:DIPLO_STATE_MINOR_MINOR_WAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
103, 18, Threat and Trust,,,, 0.00:3:0.00,, 60.16:1:0.00, 0.00:3:0.00, 12.90:2:0.00,,,,, 0.00:3:0.00,,, 0.00:3:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00
103, 19, ,,,,,,,,, 3:DIPLO_STATE_PATRON,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
103, 19, Threat and Trust,,,,,,,,, 0.00:1:0.00,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
103, 20, ,,, 2:DIPLO_STATE_PATRON,,, 2:DIPLO_STATE_PATRON,, 0:DIPLO_STATE_AWARE,, 6:DIPLO_STATE_PATRON,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR_WAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
103, 20, Threat and Trust,,, 15.40:3:0.00,,, 67.86:1:0.00,, 17.60:2:0.00,, 8.80:4:0.00,,,,,,,,,,,,, 0.00:5:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:5:0.00
103, 21, ,,, 2:DIPLO_STATE_PATRON,,,,,,, 0:DIPLO_STATE_WAR_WITH_MAJOR,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR_WAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
103, 21, Threat and Trust,,, 16.85:1:0.00,,,,,,, 10.25:2:0.00,,,,,,,,,,,, 0.00:3:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00
103, 22, ,,,,,,,, 0:DIPLO_STATE_AWARE,,, 7:DIPLO_STATE_PATRON,,,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
103, 22, Threat and Trust,,,,,,,, 16.40:2:0.00,,, 30.35:1:0.00,,,,,,,,,,,,,,, 0.00:3:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00
103, 23, ,,,,,,,, 3:DIPLO_STATE_PATRON,,, 0:DIPLO_STATE_AWARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
