Game Turn, Player, Opponent, Modifier, Change, Value, Max, Accum Amt, Accum Turns, Cooldown Turns, Reduction
137, 3, 9, 당신에 대한 적대감, Activate,  -18.0,  -18.0,    1.0, 0, 2,   -1.0
137, 5, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -15.0,  -15.0,    1.0, 0, 0,    1.0
137, 5, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
137, 6, 3, 당신에 대한 다른 플레이어의 적대감, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
137, 6, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -9.0,   -9.0,    1.0, 0, 0,    1.0
137, 7, 3, 당신에 대한 다른 플레이어의 적대감, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
137, 7, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -9.0,   -9.0,    1.0, 0, 0,    1.0
137, 7, 3, 당신에 대한 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 2,   -1.0
137, 8, 6, 적을 공개 비난함, Activate,    5.0,    5.0,    0.0, 0, 0,    1.0
137, 8, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -9.0,   -9.0,    1.0, 0, 0,    1.0
137, 8, 1, 당신에 대한 적대감, Activate,  -38.0,  -38.0,    1.0, 0, 2,   -1.0
137, 8, 2, 찬드라굽타는 당신의 제국이 자신의 제국에서 멀리 있어 기뻐함, Activate,    5.0,   15.0,    1.0, 5, 0,   -1.0
137, 8, 9, 찬드라굽타는 당신의 제국이 자신의 제국에서 멀리 있어 기뻐함, Update,    9.0
137, 9, 1, 당신에 대한 다른 플레이어의 적대감, Activate,   -9.0,   -9.0,    1.0, 0, 0,    1.0
137, 9, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
137, 9, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -30.0,  -30.0,    1.0, 0, 0,    1.0
137, 9, 5, 당신에 대한 다른 플레이어의 적대감, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
138, 0, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -18.0,  -18.0,    1.0, 0, 0,    1.0
138, 0, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
138, 0, 3, 당신에 대한 적대감, Activate,  -11.0,  -11.0,    1.0, 0, 2,   -1.0
138, 0, 7, 당신의 불가사의 수가 적어 기뻐함, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
138, 2, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
138, 2, 8, 상대방에게 교역 거래, Update,    3.0
138, 3, 9, 적을 공개 비난함, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
138, 3, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -18.0,  -18.0,    1.0, 0, 0,    1.0
138, 3, 9, 당신에 대한 적대감, Activate,  -17.0,  -17.0,    1.0, 0, 2,   -1.0
138, 9, 3, 상대방이 공개 비난당했음, Activate,   -9.0,   -9.0,    1.0, 0, 10,    1.0
138, 5, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 0,    1.0
138, 5, 8, 상대방에게 교역 거래, Update,    9.0
138, 6, 9, 적을 공개 비난함, Activate,    5.0,    5.0,    0.0, 0, 0,    1.0
138, 6, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -18.0,  -18.0,    1.0, 0, 0,    1.0
138, 6, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
138, 7, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -18.0,  -18.0,    1.0, 0, 0,    1.0
138, 7, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
138, 7, 3, 당신에 대한 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 2,   -1.0
138, 8, 9, 적을 공개 비난함, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
138, 8, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
138, 8, 1, 당신에 대한 적대감, Activate,  -37.0,  -37.0,    1.0, 0, 2,   -1.0
138, 8, 9, 규모가 큰 상비군을 보유한 문명을 만나 기뻐함, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
138, 8, 5, 상대방에게 교역 거래, Update,    4.0
138, 9, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -12.0,  -12.0,    1.0, 0, 0,    1.0
138, 9, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
138, 9, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -33.0,  -33.0,    1.0, 0, 0,    1.0
138, 9, 8, 인구가 많은 문명을 만나 기뻐함, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
138, 9, 8, 당신에 대한 첫인상, Update,    0.0
138, 6, 9, 도시에 당신의 상주대사관이 설립됨, Activate,    5.0,    5.0,    1.0, 0, 0,   -1.0
139, 0, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -17.0,  -17.0,    1.0, 0, 0,    1.0
139, 0, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
139, 0, 3, 당신에 대한 적대감, Activate,  -10.0,  -10.0,    1.0, 0, 2,   -1.0
139, 1, 9, 암비오릭스는 자신보다 군사 유닛이 많은 문명을 좋아합니다., Activate,    4.0,    4.0,    1.0, 0, 0,    1.0
139, 1, 8, 상대방이 공개 비난당했음, Update,   -8.0
139, 2, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
139, 3, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -17.0,  -17.0,    1.0, 0, 0,    1.0
139, 3, 9, 당신에 대한 적대감, Activate,  -10.0,  -10.0,    1.0, 0, 2,   -1.0
139, 5, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -14.0,  -14.0,    1.0, 0, 0,    1.0
139, 5, 0, 함무라비는 특수지구를 많이 보유하지 않았거나 한 가지 유형에 특화된 문명을 싫어합니다., Activate,   -9.0,   -9.0,    1.0, 0, 0,    1.0
139, 5, 7, 규모가 큰 상비군을 보유한 문명을 만나 기뻐함, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
139, 5, 0, 턴당 금 수익이 높은 문명을 좋아함, Activate,    6.0,    6.0,    1.0, 0, 0,    1.0
139, 5, 6, 턴당 금 수익이 높은 문명을 좋아함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
139, 5, 7, 턴당 금 수익이 높은 문명을 좋아함, Activate,    6.0,    6.0,    1.0, 0, 0,    1.0
139, 5, 8, 턴당 금 수익이 높은 문명을 좋아함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
139, 6, 8, 적을 공개 비난함, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
139, 6, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -17.0,  -17.0,    1.0, 0, 0,    1.0
139, 6, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
139, 7, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -17.0,  -17.0,    1.0, 0, 0,    1.0
139, 7, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
139, 7, 3, 당신에 대한 적대감, Activate,    0.0,    0.0,    1.0, 0, 2,   -1.0
139, 7, 1, 다른 독실한 문명을 만나 기뻐함, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
139, 8, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
139, 8, 1, 당신에 대한 적대감, Activate,  -35.0,  -35.0,    1.0, 0, 2,   -1.0
139, 8, 1, 찬드라굽타는 당신의 제국이 자신의 제국 근처에 있어 불쾌함, Update,   -7.0
139, 8, 5, 찬드라굽타는 당신의 제국이 자신의 제국에서 멀리 있어 기뻐함, Update,   15.0
139, 9, 8, 적을 공개 비난함, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
139, 9, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
139, 9, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -34.0,  -34.0,    1.0, 0, 0,    1.0
140, 0, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
140, 0, 3, 당신에 대한 적대감, Activate,   -8.0,   -8.0,    1.0, 0, 2,   -1.0
140, 1, 5, 상대방이 공개 비난당했음, Update,   -8.0
140, 1, 5, 경쟁 비밀 결사의 구성원, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
140, 1, 8, 경쟁 비밀 결사의 구성원, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
140, 2, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
140, 2, 8, 상대방에게 교역 거래, Update,    2.0
140, 8, 2, 도시에 당신의 상주대사관이 설립됨, Activate,    5.0,    5.0,    1.0, 0, 0,   -1.0
140, 3, 9, 당신에 대한 적대감, Activate,   -9.0,   -9.0,    1.0, 0, 2,   -1.0
140, 4, 8, 적과 동맹임, Activate,   -3.0,   -3.0,    0.0, 0, 0,    1.0
140, 4, 8, 적과 친선관계를 선포함, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
140, 5, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -13.0,  -13.0,    1.0, 0, 0,    1.0
140, 5, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
140, 5, 1, 함무라비는 다양한 유형의 특수지구를 많이 보유한 문명을 좋아합니다., Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
140, 5, 8, 상대방에게 교역 거래, Update,    8.0
140, 6, 8, 적과 동맹임, Activate,   -3.0,   -3.0,    0.0, 0, 0,    1.0
140, 6, 8, 적과 친선관계를 선포함, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
140, 6, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
140, 7, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
140, 8, 1, 양국 간의 교역로, Activate,    2.0,    2.0,    1.0, 0, 0,    1.0
140, 8, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
140, 8, 1, 당신에 대한 적대감, Activate,  -34.0,  -34.0,    1.0, 0, 2,   -1.0
140, 8, 5, 상대방에게 교역 거래, Update,    3.0
140, 9, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
140, 9, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -35.0,  -35.0,    1.0, 0, 0,    1.0
141, 0, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -16.0,  -16.0,    1.0, 0, 0,    1.0
141, 0, 3, 당신에 대한 적대감, Activate,   -7.0,   -7.0,    1.0, 0, 2,   -1.0
141, 1, 8, 양국 간의 교역로, Activate,    2.0,    2.0,    1.0, 0, 0,    1.0
141, 1, 5, 암비오릭스는 자신보다 군사 유닛이 많은 문명을 좋아하고, 적은 문명을 싫어합니다., Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
141, 2, 6, 적을 공개 비난함, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
141, 2, 9, 적을 공개 비난함, Activate,    1.0,    1.0,    0.0, 0, 0,    1.0
141, 3, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -16.0,  -16.0,    1.0, 0, 0,    1.0
141, 3, 9, 당신에 대한 적대감, Activate,   -8.0,   -8.0,    1.0, 0, 2,   -1.0
141, 4, 6, 상대방이 공개 비난당했음, Update,   -8.0
141, 5, 6, 적을 공개 비난함, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
141, 5, 9, 적을 공개 비난함, Activate,    1.0,    1.0,    0.0, 0, 0,    1.0
141, 5, 9, 당신에 대한 다른 플레이어의 적대감, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
141, 5, 0, 함무라비는 특수지구를 많이 보유하지 않았거나 한 가지 유형에 특화된 문명을 싫어합니다., Activate,  -15.0,  -15.0,    1.0, 0, 0,    1.0
141, 6, 3, 적을 공개 비난함, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
141, 6, 9, 적을 공개 비난함, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
141, 6, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -16.0,  -16.0,    1.0, 0, 0,    1.0
141, 6, 3, 당신이 주변 문명과의 평화를 유지하여 로버트 1세가 기뻐함, Update,    5.0
141, 6, 5, 당신이 주변 문명과의 평화를 유지하여 로버트 1세가 기뻐함, Update,    8.0
141, 7, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -16.0,  -16.0,    1.0, 0, 0,    1.0
141, 8, 1, 당신에 대한 적대감, Activate,  -32.0,  -32.0,    1.0, 0, 2,   -1.0
141, 8, 2, 찬드라굽타는 당신의 제국이 자신의 제국에서 멀리 있어 기뻐함, Update,    6.0
141, 9, 3, 적을 공개 비난함, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
141, 9, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 0,    1.0
141, 9, 1, 당신에 대한 첫인상, Update,    1.0
142, 0, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -15.0,  -15.0,    1.0, 0, 0,    1.0
142, 0, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 0,    1.0
142, 0, 3, 당신에 대한 적대감, Activate,   -6.0,   -6.0,    1.0, 0, 2,   -1.0
142, 1, 6, 상대방이 공개 비난당했음, Update,   -8.0
142, 1, 7, 상대방이 공개 비난당했음, Update,   -8.0
142, 1, 9, 당신에 대한 첫인상, Update,    1.0
142, 2, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 0,    1.0
142, 2, 4, 상대방의 도시 중 하나를 파괴했음, Update,  -18.0
142, 2, 8, 상대방에게 교역 거래, Update,    1.0
142, 3, 6, 적을 공개 비난함, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
142, 3, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -15.0,  -15.0,    1.0, 0, 0,    1.0
142, 3, 9, 당신에 대한 적대감, Activate,   -6.0,   -6.0,    1.0, 0, 2,   -1.0
142, 1,  3, 상대방이 공개 비난당했음, Deactivate
142, 1, 6, 상대방이 공개 비난당했음, Activate,   -9.0,   -9.0,    1.0, 0, 10,    1.0
142, 1, 8, 상대방이 공개 비난당했음, Activate,   -9.0,   -9.0,    1.0, 0, 10,    1.0
142, 5, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -12.0,  -12.0,    1.0, 0, 0,    1.0
142, 5, 4, 턴당 금 수익이 높은 문명을 좋아함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
142, 5, 8, 상대방에게 교역 거래, Update,    7.0
142, 6, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -15.0,  -15.0,    1.0, 0, 0,    1.0
142, 6, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 0,    1.0
142, 7, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -15.0,  -15.0,    1.0, 0, 0,    1.0
142, 7, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 0,    1.0
142, 7, 5, 국경 개방, Activate,    3.0,    3.0,    1.0, 0, 0,   -1.0
142, 5, 7, 국경 개방, Activate,    3.0,    3.0,    1.0, 0, 0,   -1.0
142, 5, 7, 상대방에게 교역 거래, Activate,    1.0,    1.0,    0.0, 0, 2,   -1.0
142, 5,  7, 상대방에게 교역 거래, Deactivate
142, 3, 7, 몬테수마는 자신에게 없는 당신의 사치 자원이 공격에 적합한 목표라 여김, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
142, 8, 6, 적을 공개 비난함, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
142, 8, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 0,    1.0
142, 8, 1, 당신에 대한 적대감, Activate,  -31.0,  -31.0,    1.0, 0, 2,   -1.0
142, 8, 5, 상대방에게 교역 거래, Update,    2.0
142, 8, 9, 찬드라굽타는 당신의 제국이 자신의 제국에서 멀리 있어 기뻐함, Update,   10.0
142, 9, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -36.0,  -36.0,    1.0, 0, 0,    1.0
143, 0, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 0,    1.0
143, 0, 3, 당신에 대한 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 2,   -1.0
143, 2, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 0,    1.0
143, 3, 6, 적을 공개 비난함, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
143, 3, 9, 적을 공개 비난함, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
143, 3, 9, 당신에 대한 적대감, Activate,   -5.0,   -5.0,    1.0, 0, 2,   -1.0
143, 5, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -11.0,  -11.0,    1.0, 0, 0,    1.0
143, 5, 9, 당신에 대한 첫인상, Update,    1.0
143, 6, 9, 적을 공개 비난함, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
143, 6, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 0,    1.0
143, 7, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 0,    1.0
143, 8, 9, 적을 공개 비난함, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
143, 8, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 0,    1.0
143, 8, 1, 당신에 대한 적대감, Activate,  -30.0,  -30.0,    1.0, 0, 2,   -1.0
143, 9, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 0,    1.0
143, 9, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -37.0,  -37.0,    1.0, 0, 0,    1.0
143, 9, 5, 알렉산더는 당신의 문명이 평화를 누려 불쾌함, Activate,    6.0,    6.0,    1.0, 0, 0,    1.0
143, 9, 5, 당신에 대한 첫인상, Update,   -1.0
143, 9, 7, 인구가 적은 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
144, 0, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -14.0,  -14.0,    1.0, 0, 0,    1.0
144, 0, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
144, 0, 3, 당신에 대한 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 2,   -1.0
144, 2, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
144, 2, 8, 상대방에게 교역 거래, Update,    0.0
144, 3, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -14.0,  -14.0,    1.0, 0, 0,    1.0
144, 3, 9, 당신에 대한 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 2,   -1.0
144, 4, 8, 적과 동맹임, Activate,   -2.0,   -2.0,    0.0, 0, 0,    1.0
144, 4, 6, 영토가 넓은 제국 존중, Activate,  -13.0,  -13.0,    1.0, 0, 0,    1.0
144, 4, 9, 생산성이 낮은 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
144, 4, 9, 당신의 외교 승리가 임박했음에 분노함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
144, 5, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -10.0,  -10.0,    1.0, 0, 0,    1.0
144, 5, 1, 함무라비는 다양한 유형의 특수지구를 많이 보유한 문명을 좋아합니다., Activate,    8.0,    8.0,    1.0, 0, 0,    1.0
144, 5, 4, 함무라비는 다양한 유형의 특수지구를 많이 보유한 문명을 좋아합니다., Activate,   15.0,   15.0,    1.0, 0, 0,    1.0
144, 5, 1, 턴당 금 수익이 높은 문명을 좋아함, Activate,    6.0,    6.0,    1.0, 0, 0,    1.0
144, 5, 7, 턴당 금 수익이 높은 문명을 좋아함, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
144, 5, 7, 상대방에게 교역 거래, Update,    0.0
144, 5, 8, 상대방에게 교역 거래, Update,    6.0
144, 6, 8, 적과 동맹임, Activate,   -2.0,   -2.0,    0.0, 0, 0,    1.0
144, 6, 8, 적을 공개 비난함, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
144, 6, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -14.0,  -14.0,    1.0, 0, 0,    1.0
144, 6, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
144, 6, 7, 당신에 대한 첫인상, Activate,   -3.0,   -3.0,    1.0, 0, 10,    1.0
144, 6,  7, 당신에 대한 첫인상, Deactivate
144, 6, 7, 경쟁 비밀 결사의 구성원, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
144, 7, 6, 경쟁 비밀 결사의 구성원, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
144, 7, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -14.0,  -14.0,    1.0, 0, 0,    1.0
144, 7, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
144, 8, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
144, 8, 1, 당신에 대한 적대감, Activate,  -28.0,  -28.0,    1.0, 0, 2,   -1.0
144, 8, 5, 상대방에게 교역 거래, Update,    1.0
144, 8, 7, 당신에 대한 첫인상, Update,   -2.0
144, 9, 8, 적을 공개 비난함, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
144, 9, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
144, 9, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
144, 9, 2, 인구가 적은 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
144, 9, 4, 인구가 많은 문명을 만나 기뻐함, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
145, 0, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -13.0,  -13.0,    1.0, 0, 0,    1.0
145, 0, 3, 당신에 대한 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 2,   -1.0
145, 0, 1, 당신의 불가사의 수가 적어 기뻐함, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
145, 0, 1, 당신에 대한 첫인상, Update,    2.0
145, 1, 3, 암비오릭스는 자신보다 군사 유닛이 많은 문명을 좋아하고, 적은 문명을 싫어합니다., Activate,    4.0,    4.0,    1.0, 0, 0,    1.0
145, 1, 5, 암비오릭스는 자신보다 군사 유닛이 적은 문명을 싫어합니다., Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
145, 1, 0, 당신에 대한 첫인상, Update,   -1.0
145, 3, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -13.0,  -13.0,    1.0, 0, 0,    1.0
145, 3, 9, 당신에 대한 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 2,   -1.0
145, 4, 8, 양국 간의 교역로, Activate,    2.0,    2.0,    1.0, 0, 0,    1.0
145, 5, 0, 규모가 큰 상비군을 보유한 문명을 만나 기뻐함, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
145, 6, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -13.0,  -13.0,    1.0, 0, 0,    1.0
145, 6, 0, 당신이 주변 문명과의 평화를 유지하여 로버트 1세가 기뻐함, Update,    7.0
145, 6, 1, 당신이 주변 문명과의 평화를 유지하여 로버트 1세가 기뻐함, Update,   10.0
145, 7, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -13.0,  -13.0,    1.0, 0, 0,    1.0
145, 7, 3, 신앙이 부족한 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
145, 8, 4, 양국 간의 교역로, Activate,    2.0,    2.0,    1.0, 0, 0,    1.0
145, 8, 1, 당신에 대한 적대감, Activate,  -27.0,  -27.0,    1.0, 0, 2,   -1.0
145, 8, 7, 찬드라굽타는 당신의 제국이 자신의 제국에서 멀리 있어 기뻐함, Activate,    5.0,   15.0,    1.0, 5, 0,   -1.0
145, 8, 6, 상비군 규모가 작은 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
145, 2, 8, 음벰바는 당신의 종교가 자신의 제국 내에 전파된 것을 기뻐함, Activate,   12.0,   12.0,    1.0, 0, 0,   -1.0
145, 9, 3, 당신에 대한 다른 플레이어의 적대감, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
145, 9, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -38.0,  -38.0,    1.0, 0, 0,    1.0
145, 9, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 0,    1.0
146, 0, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -12.0,  -12.0,    1.0, 0, 0,    1.0
146, 0, 9, 당신에 대한 다른 플레이어의 적대감, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
146, 0, 3, 당신에 대한 적대감, Activate,    0.0,    0.0,    1.0, 0, 2,   -1.0
146, 0, 2, 당신에 대한 첫인상, Update,    0.0
146, 1, 5, 암비오릭스는 자신보다 군사 유닛이 많은 문명을 좋아하고, 적은 문명을 싫어합니다., Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
146, 2, 4, 상대방 주변에 정착, Activate,    0.0,    0.0,    0.0, 0, 10,   -1.0
146, 2, 6, 적을 공개 비난함, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
146, 2, 9, 적을 공개 비난함, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
146, 2, 9, 당신에 대한 다른 플레이어의 적대감, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
146, 2, 0, 당신에 대한 첫인상, Update,   -4.0
146, 2, 7, 당신에 대한 첫인상, Update,    1.0
146, 3, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -12.0,  -12.0,    1.0, 0, 0,    1.0
146, 3, 9, 당신에 대한 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 2,   -1.0
146, 5, 6, 적을 공개 비난함, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
146, 5, 9, 적을 공개 비난함, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
146, 5, 1, 당신에 대한 다른 플레이어의 적대감, Activate,   -9.0,   -9.0,    1.0, 0, 0,    1.0
146, 5, 8, 턴당 금 수익이 높은 문명을 좋아함, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
