Game Turn, Emergency Type, Action, Player, Target
109, DISCUSSION VOTES, WC_EMERGENCY_MILITARY, 8, -1
109, DISCUSSION VOTES, WC_EMERGENCY_CITY_STATE, 0, -1
118, WORLD CONGRESS, CALLED TO SESSION
118, VOTES, WC_RES_TRADE_TREATY, 1, 1
118, OPTIONS, WC_RES_TRADE_TREATY, 1, 2, 7
118, VOTES, WC_RES_BORDER_CONTROL, 1, 1
118, OPTIONS, WC_RES_BORDER_CONTROL, 1, 1, 1
118, VOTES, WC_RES_TRADE_TREATY, 2, 2
118, OPTIONS, WC_RES_TRADE_TREATY, 2, 1, 5
118, VOTES, WC_RES_BORDER_CONTROL, 2, 1
118, OPTIONS, WC_RES_BORDER_CONTROL, 2, 1, 2
118, VOTES, WC_RES_TRADE_TREATY, 3, 1
118, OPTIONS, WC_RES_TRADE_TREATY, 3, 2, 1
118, VOTES, WC_RES_BORDER_CONTROL, 3, 1
118, OPTIONS, WC_RES_BORDER_CONTROL, 3, 1, 3
118, VOTES, WC_RES_BORDER_CONTROL, 4, 1
118, OPTIONS, WC_RES_BORDER_CONTROL, 4, 2, 9
118, VOTES, WC_RES_TRADE_TREATY, 4, 1
118, OPTIONS, WC_RES_TRADE_TREATY, 4, 2, 6
118, VOTES, WC_RES_TRADE_TREATY, 5, 2
118, OPTIONS, WC_RES_TRADE_TREATY, 5, 1, 8
118, VOTES, WC_RES_BORDER_CONTROL, 5, 1
118, OPTIONS, WC_RES_BORDER_CONTROL, 5, 1, 5
118, VOTES, WC_RES_TRADE_TREATY, 6, 3
118, OPTIONS, WC_RES_TRADE_TREATY, 6, 1, 9
118, VOTES, WC_RES_BORDER_CONTROL, 6, 1
118, OPTIONS, WC_RES_BORDER_CONTROL, 6, 1, 6
118, VOTES, WC_RES_TRADE_TREATY, 7, 5
118, OPTIONS, WC_RES_TRADE_TREATY, 7, 1, 9
118, VOTES, WC_RES_BORDER_CONTROL, 7, 1
118, OPTIONS, WC_RES_BORDER_CONTROL, 7, 1, 7
118, VOTES, WC_RES_TRADE_TREATY, 8, 6
118, OPTIONS, WC_RES_TRADE_TREATY, 8, 1, 5
118, VOTES, WC_RES_BORDER_CONTROL, 8, 1
118, OPTIONS, WC_RES_BORDER_CONTROL, 8, 1, 8
118, VOTES, WC_RES_TRADE_TREATY, 9, 5
118, OPTIONS, WC_RES_TRADE_TREATY, 9, 1, 6
118, VOTES, WC_RES_BORDER_CONTROL, 9, 1
118, OPTIONS, WC_RES_BORDER_CONTROL, 9, 1, 9
118, VOTES, WC_RES_BORDER_CONTROL, 0, 1
118, OPTIONS, WC_RES_BORDER_CONTROL, 0, 1, 0
118, VOTES, WC_RES_TRADE_TREATY, 0, 2
118, OPTIONS, WC_RES_TRADE_TREATY, 0, 1, 0
118, RESOLUTION DECIDED, WC_RES_BORDER_CONTROL, , 1, 9
118, RESOLUTION DECIDED, WC_RES_TRADE_TREATY, , 1, 5
126, WORLD CONGRESS, SPECIAL SESSION
126, DISCUSSION VOTES, WC_EMERGENCY_MILITARY, 2, 2
126, DISCUSSION VOTES, WC_EMERGENCY_MILITARY, 4, -2
126, DISCUSSION VOTES, WC_EMERGENCY_MILITARY, 5, 2
126, DISCUSSION VOTES, WC_EMERGENCY_MILITARY, 8, -1
148, WORLD CONGRESS, CALLED TO SESSION
148, VOTES, WC_RES_LUXURY, 1, 4
148, OPTIONS, WC_RES_LUXURY, 1, 2, 20
148, VOTES, WC_RES_URBAN_DEVELOPMENT, 1, 1
148, OPTIONS, WC_RES_URBAN_DEVELOPMENT, 1, 1, 0
148, VOTES, WC_RES_URBAN_DEVELOPMENT, 2, 1
148, OPTIONS, WC_RES_URBAN_DEVELOPMENT, 2, 2, 1
148, VOTES, WC_RES_LUXURY, 2, 1
148, OPTIONS, WC_RES_LUXURY, 2, 1, 29
148, VOTES, WC_RES_LUXURY, 3, 7
148, OPTIONS, WC_RES_LUXURY, 3, 1, 22
148, VOTES, WC_RES_URBAN_DEVELOPMENT, 3, 1
148, OPTIONS, WC_RES_URBAN_DEVELOPMENT, 3, 1, 2
148, VOTES, WC_RES_LUXURY, 4, 1
148, OPTIONS, WC_RES_LUXURY, 4, 2, 19
148, VOTES, WC_RES_URBAN_DEVELOPMENT, 4, 1
148, OPTIONS, WC_RES_URBAN_DEVELOPMENT, 4, 1, 2
148, VOTES, WC_RES_LUXURY, 5, 8
148, OPTIONS, WC_RES_LUXURY, 5, 2, 19
148, VOTES, WC_RES_URBAN_DEVELOPMENT, 5, 1
148, OPTIONS, WC_RES_URBAN_DEVELOPMENT, 5, 1, 0
148, VOTES, WC_RES_LUXURY, 6, 4
148, OPTIONS, WC_RES_LUXURY, 6, 2, 20
148, VOTES, WC_RES_URBAN_DEVELOPMENT, 6, 1
148, OPTIONS, WC_RES_URBAN_DEVELOPMENT, 6, 1, 2
148, VOTES, WC_RES_LUXURY, 7, 5
148, OPTIONS, WC_RES_LUXURY, 7, 2, 20
148, VOTES, WC_RES_URBAN_DEVELOPMENT, 7, 1
148, OPTIONS, WC_RES_URBAN_DEVELOPMENT, 7, 1, 2
148, VOTES, WC_RES_LUXURY, 8, 7
148, OPTIONS, WC_RES_LUXURY, 8, 2, 19
148, VOTES, WC_RES_URBAN_DEVELOPMENT, 8, 1
148, OPTIONS, WC_RES_URBAN_DEVELOPMENT, 8, 1, 2
148, VOTES, WC_RES_LUXURY, 9, 5
148, OPTIONS, WC_RES_LUXURY, 9, 2, 20
148, VOTES, WC_RES_URBAN_DEVELOPMENT, 9, 1
148, OPTIONS, WC_RES_URBAN_DEVELOPMENT, 9, 1, 2
148, VOTES, WC_RES_URBAN_DEVELOPMENT, 0, 1
148, OPTIONS, WC_RES_URBAN_DEVELOPMENT, 0, 1, 0
148, VOTES, WC_RES_LUXURY, 0, 3
148, OPTIONS, WC_RES_LUXURY, 0, 1, 32
148, RESOLUTION DECIDED, WC_RES_URBAN_DEVELOPMENT, , 1, 2
148, RESOLUTION DECIDED, WC_RES_LUXURY, , 2, 20
