[2022-04-03 13:48:22]	,                SerialEvent::GameCoreEventPlaybackComplete, 15.99 ms
[2022-04-03 13:48:22]	,----- FRAME: 155949 time: 25.46ms Moving avg: 16.47ms 7 frames since last 
[2022-04-03 13:48:22]	,                LuaContext::MapLabelManager, 7.09 ms
[2022-04-03 13:48:22]	,            GameCoreEvent::CityReligionChanged, 7.40 ms
[2022-04-03 13:48:22]	,                    LuaContext::MapLabelManager, 14.73 ms
[2022-04-03 13:48:22]	,                SerialEvent::GameCoreEventPlaybackComplete, 15.20 ms
[2022-04-03 13:48:22]	,----- FRAME: 155959 time: 32.33ms Moving avg: 16.60ms 11 frames since last 
[2022-04-03 13:48:23]	,                    LuaContext::MapLabelManager, 15.75 ms
[2022-04-03 13:48:23]	,                SerialEvent::GameCoreEventPlaybackComplete, 15.85 ms
[2022-04-03 13:48:23]	,----- FRAME: 155964 time: 22.43ms Moving avg: 16.47ms 6 frames since last 
[2022-04-03 13:48:23]	,            LuaContext::MapLabelManager, 15.39 ms
[2022-04-03 13:48:23]	,        SerialEvent::GameCoreEventPlaybackComplete, 16.38 ms
[2022-04-03 13:48:23]	,----- FRAME: 155975 time: 27.48ms Moving avg: 16.60ms 12 frames since last 
[2022-04-03 13:48:24]	,                DoGameStateSaveRequest, 902.81 ms
[2022-04-03 13:48:24]	,            SerialEvent::PreTurnBegin, 904.15 ms
[2022-04-03 13:48:24]	,----- FRAME: 156031 time: 15.67ms Moving avg: 16.22ms 57 frames since last 
[2022-04-03 13:48:24]	,    GameCoreEvent::TurnBegin, 22.25 ms
[2022-04-03 13:48:24]	,    GameCoreEvent::LocalPlayerTurnBegin, 5.12 ms
[2022-04-03 13:48:24]	,        LuaContext::MapLabelManager, 15.28 ms
[2022-04-03 13:48:24]	,    SerialEvent::LensLayerOn, 15.41 ms
[2022-04-03 13:48:24]	,        GameViewState_UpdateCache, 108.69 ms
[2022-04-03 13:48:24]	,    GameViewState_UpdateGameCore, 109.04 ms
[2022-04-03 13:48:24]	,        WorldView_Render_Submission, 31.35 ms
[2022-04-03 13:48:24]	,GameViewState_Tick, 144.23 ms
[2022-04-03 13:48:24]	,Civ6App_UpdateFrame, 147.53 ms
[2022-04-03 13:48:24]	,----- FRAME: 156037 time: 198.92ms Moving avg: 19.00ms 7 frames since last 
[2022-04-03 13:48:24]	,        GameCoreEvent::PlayerTurnActivated, 5.33 ms
[2022-04-03 13:48:24]	,----- FRAME: 156049 time: 36.70ms Moving avg: 18.41ms 13 frames since last 
[2022-04-03 13:48:27]	,UIManager_ProcessInput, 25.58 ms
[2022-04-03 13:48:27]	,----- FRAME: 156241 time: 3.27ms Moving avg: 16.18ms 193 frames since last 
[2022-04-03 13:48:33]	,UIManager_ProcessInput, 11.92 ms
[2022-04-03 13:48:33]	,----- FRAME: 156612 time: 6.98ms Moving avg: 16.23ms 372 frames since last 
[2022-04-03 13:48:43]	,LuaContext::CityStates, 11.50 ms
[2022-04-03 13:48:43]	,GameCoreEvent::InfluenceGiven, 11.57 ms
[2022-04-03 13:48:43]	,LuaContext::CityStates, 9.60 ms
[2022-04-03 13:48:43]	,GameCoreEvent::InfluenceChanged, 9.73 ms
[2022-04-03 13:48:43]	,----- FRAME: 157165 time: 26.18ms Moving avg: 16.63ms 554 frames since last 
[2022-04-03 13:48:44]	,LuaContext::CityBannerManager, 5.94 ms
[2022-04-03 13:48:44]	,SerialEvent::GameCoreEventPlaybackComplete, 6.39 ms
[2022-04-03 13:48:44]	, WONDERMOVIE: Turn number: 92. Visible mesh count: 17
[2022-04-03 13:48:44]	,----- FRAME: 157236 time: 30.14ms Moving avg: 16.36ms 72 frames since last 
[2022-04-03 13:48:44]	,            GameCoreEvent::BuildingAddedToMap, 6.14 ms
[2022-04-03 13:48:44]	, WONDERMOVIE: Turn number: 92. Visible mesh count: 17
[2022-04-03 13:48:44]	,----- FRAME: 157248 time: 27.20ms Moving avg: 16.31ms 13 frames since last 
[2022-04-03 13:48:44]	,    GameCoreEvent::CityReligionChanged, 5.22 ms
[2022-04-03 13:48:44]	, WONDERMOVIE: Turn number: 92. Visible mesh count: 17
[2022-04-03 13:48:44]	,----- FRAME: 157262 time: 31.31ms Moving avg: 16.29ms 15 frames since last 
[2022-04-03 13:48:45]	, WONDERMOVIE: Turn number: 92. Visible mesh count: 17
[2022-04-03 13:48:46]	,GameCoreEvent::CityReligionChanged, 5.01 ms
[2022-04-03 13:48:46]	, WONDERMOVIE: Turn number: 92. Visible mesh count: 17
[2022-04-03 13:48:46]	,----- FRAME: 157351 time: 25.54ms Moving avg: 16.28ms 90 frames since last 
[2022-04-03 13:48:46]	,UIManager_ProcessInput, 15.87 ms
[2022-04-03 13:48:46]	,            LuaContext::GreatPeoplePopup, 10.53 ms
[2022-04-03 13:48:46]	,        GameCoreEvent::GreatPeoplePointsChanged, 10.60 ms
[2022-04-03 13:48:46]	,            LuaContext::GreatPeoplePopup, 10.19 ms
[2022-04-03 13:48:46]	,        GameCoreEvent::GreatPeoplePointsChanged, 10.24 ms
[2022-04-03 13:48:46]	,            LuaContext::GreatPeoplePopup, 10.26 ms
[2022-04-03 13:48:46]	,        GameCoreEvent::GreatPeoplePointsChanged, 10.32 ms
[2022-04-03 13:48:46]	,            LuaContext::GreatPeoplePopup, 10.72 ms
[2022-04-03 13:48:46]	,        GameCoreEvent::GreatPeoplePointsChanged, 10.79 ms
[2022-04-03 13:48:46]	,            LuaContext::GreatPeoplePopup, 10.46 ms
[2022-04-03 13:48:46]	,        GameCoreEvent::GreatPeoplePointsChanged, 10.52 ms
[2022-04-03 13:48:46]	,            LuaContext::GreatPeoplePopup, 10.29 ms
[2022-04-03 13:48:46]	,        GameCoreEvent::GreatPeoplePointsChanged, 10.35 ms
[2022-04-03 13:48:46]	,    Civ6App_PublishGameCoreEvents, 79.08 ms
[2022-04-03 13:48:46]	, WONDERMOVIE: Turn number: 92. Visible mesh count: 17
[2022-04-03 13:48:46]	,----- FRAME: 157366 time: 113.15ms Moving avg: 17.69ms 16 frames since last 
[2022-04-03 13:48:47]	,    LuaContext::GreatPeoplePopup, 13.50 ms
[2022-04-03 13:48:47]	,GameCoreEvent::GreatPeoplePointsChanged, 13.57 ms
[2022-04-03 13:48:47]	,    LuaContext::GreatPeoplePopup, 10.35 ms
[2022-04-03 13:48:47]	,GameCoreEvent::GreatPeoplePointsChanged, 10.41 ms
[2022-04-03 13:48:47]	,Civ6App_PublishGameCoreEvents, 39.32 ms
[2022-04-03 13:48:47]	,----- FRAME: 157406 time: 53.40ms Moving avg: 18.18ms 41 frames since last 
[2022-04-03 13:48:50]	,DoGameStateSaveRequest, 901.72 ms
[2022-04-03 13:48:50]	,SerialEvent::PreTurnBegin, 902.80 ms
[2022-04-03 13:48:50]	,----- FRAME: 157600 time: 16.72ms Moving avg: 16.53ms 195 frames since last 
[2022-04-03 13:48:50]	,        GameCoreEvent::TurnBegin, 21.29 ms
[2022-04-03 13:48:50]	,        GameCoreEvent::LocalPlayerTurnBegin, 8.35 ms
[2022-04-03 13:48:50]	,    Civ6App_PublishGameCoreEvents, 31.01 ms
[2022-04-03 13:48:50]	,            GameViewState_UpdateCache, 104.43 ms
[2022-04-03 13:48:50]	,        GameViewState_UpdateGameCore, 104.75 ms
[2022-04-03 13:48:50]	,    GameViewState_Tick, 107.67 ms
[2022-04-03 13:48:50]	,Civ6App_UpdateFrame, 109.59 ms
[2022-04-03 13:48:50]	,----- FRAME: 157604 time: 145.61ms Moving avg: 18.55ms 5 frames since last 
[2022-04-03 13:48:50]	,        GameCoreEvent::GovernorChanged, 6.30 ms
[2022-04-03 13:48:50]	,        GameCoreEvent::PlayerTurnActivated, 5.13 ms
[2022-04-03 13:48:50]	,----- FRAME: 157616 time: 42.86ms Moving avg: 18.24ms 13 frames since last 
[2022-04-03 13:48:54]	, WONDERMOVIE: Turn number: 93. Visible mesh count: 17
[2022-04-03 13:48:54]	, WONDERMOVIE: Turn number: 93. Visible mesh count: 17
[2022-04-03 13:48:54]	,LuaContext::MapLabelManager, 5.30 ms
[2022-04-03 13:48:54]	,GameCoreEvent::CityReligionChanged, 5.52 ms
[2022-04-03 13:48:54]	, WONDERMOVIE: Turn number: 93. Visible mesh count: 17
[2022-04-03 13:48:54]	,----- FRAME: 157856 time: 27.95ms Moving avg: 16.45ms 241 frames since last 
[2022-04-03 13:48:55]	, WONDERMOVIE: Turn number: 93. Visible mesh count: 17
[2022-04-03 13:48:56]	, WONDERMOVIE: Turn number: 93. Visible mesh count: 17
[2022-04-03 13:48:56]	,LuaContext::MapLabelManager, 5.29 ms
[2022-04-03 13:48:56]	,GameCoreEvent::CityReligionChanged, 5.48 ms
[2022-04-03 13:48:56]	, WONDERMOVIE: Turn number: 93. Visible mesh count: 17
[2022-04-03 13:48:56]	,----- FRAME: 157954 time: 36.50ms Moving avg: 16.74ms 99 frames since last 
[2022-04-03 13:48:56]	, WONDERMOVIE: Turn number: 93. Visible mesh count: 17
[2022-04-03 13:48:58]	,UIManager_ProcessInput, 38.51 ms
[2022-04-03 13:48:58]	,----- FRAME: 158065 time: 26.38ms Moving avg: 16.25ms 112 frames since last 
[2022-04-03 13:49:00]	,DoGameStateSaveRequest, 914.36 ms
[2022-04-03 13:49:00]	,SerialEvent::PreTurnBegin, 915.32 ms
[2022-04-03 13:49:00]	,----- FRAME: 158201 time: 16.77ms Moving avg: 16.66ms 137 frames since last 
[2022-04-03 13:49:00]	,                GameCoreEvent::TurnBegin, 22.94 ms
[2022-04-03 13:49:00]	,                    LuaContext::GreatPeoplePopup, 14.11 ms
[2022-04-03 13:49:00]	,                GameCoreEvent::LocalPlayerTurnBegin, 19.96 ms
[2022-04-03 13:49:00]	,            Civ6App_PublishGameCoreEvents, 44.63 ms
[2022-04-03 13:49:00]	,                    GameViewState_UpdateCache, 109.58 ms
[2022-04-03 13:49:00]	,                GameViewState_UpdateGameCore, 109.90 ms
[2022-04-03 13:49:00]	,        GameViewState_Tick, 114.64 ms
[2022-04-03 13:49:00]	,    Civ6App_UpdateFrame, 116.92 ms
[2022-04-03 13:49:00]	,----- FRAME: 158206 time: 166.68ms Moving avg: 19.00ms 6 frames since last 
[2022-04-03 13:49:01]	,                LuaContext::GreatPeoplePopup, 13.03 ms
[2022-04-03 13:49:01]	,            GameCoreEvent::GreatPeoplePointsChanged, 13.10 ms
[2022-04-03 13:49:01]	,                LuaContext::GreatPeoplePopup, 10.75 ms
[2022-04-03 13:49:01]	,            GameCoreEvent::GreatPeoplePointsChanged, 10.82 ms
[2022-04-03 13:49:01]	,            GameCoreEvent::PlayerTurnActivated, 5.28 ms
[2022-04-03 13:49:01]	,        Civ6App_PublishGameCoreEvents, 40.90 ms
[2022-04-03 13:49:01]	,----- FRAME: 158216 time: 56.35ms Moving avg: 19.10ms 11 frames since last 
[2022-04-03 13:49:03]	, WONDERMOVIE: Turn number: 94. Visible mesh count: 17
[2022-04-03 13:49:04]	, WONDERMOVIE: Turn number: 94. Visible mesh count: 17
[2022-04-03 13:49:04]	, WONDERMOVIE: Turn number: 94. Visible mesh count: 17
[2022-04-03 13:49:05]	, WONDERMOVIE: Turn number: 94. Visible mesh count: 17
[2022-04-03 13:49:05]	, WONDERMOVIE: Turn number: 94. Visible mesh count: 17
[2022-04-03 13:49:05]	, WONDERMOVIE: Turn number: 94. Visible mesh count: 17
[2022-04-03 13:49:06]	, WONDERMOVIE: Turn number: 94. Visible mesh count: 17
[2022-04-03 13:49:11]	,DoGameStateSaveRequest, 914.10 ms
[2022-04-03 13:49:11]	,SerialEvent::PreTurnBegin, 915.04 ms
[2022-04-03 13:49:11]	,----- FRAME: 158857 time: 16.61ms Moving avg: 16.66ms 642 frames since last 
[2022-04-03 13:49:11]	,            GameCoreEvent::TurnBegin, 21.96 ms
[2022-04-03 13:49:11]	,            GameCoreEvent::LocalPlayerTurnBegin, 5.90 ms
[2022-04-03 13:49:11]	,                GameViewState_UpdateCache, 110.13 ms
[2022-04-03 13:49:11]	,            GameViewState_UpdateGameCore, 110.44 ms
[2022-04-03 13:49:11]	,        GameViewState_Tick, 114.48 ms
[2022-04-03 13:49:11]	,    Civ6App_UpdateFrame, 116.34 ms
[2022-04-03 13:49:11]	,----- FRAME: 158862 time: 150.85ms Moving avg: 18.75ms 6 frames since last 
[2022-04-03 13:49:12]	,            LuaContext::CityBannerManager, 5.54 ms
[2022-04-03 13:49:12]	,        GameCoreEvent::PlayerTurnActivated, 6.20 ms
[2022-04-03 13:49:12]	,----- FRAME: 158873 time: 36.93ms Moving avg: 18.26ms 12 frames since last 
[2022-04-03 13:49:18]	, WONDERMOVIE: Turn number: 95. Visible mesh count: 17
[2022-04-03 13:49:18]	, WONDERMOVIE: Turn number: 95. Visible mesh count: 17
[2022-04-03 13:49:19]	, WONDERMOVIE: Turn number: 95. Visible mesh count: 17
[2022-04-03 13:49:20]	,UIManager_ProcessInput, 21.67 ms
[2022-04-03 13:49:20]	,----- FRAME: 159373 time: 9.61ms Moving avg: 15.99ms 501 frames since last 
[2022-04-03 13:49:21]	, WONDERMOVIE: Turn number: 95. Visible mesh count: 17
[2022-04-03 13:49:21]	, WONDERMOVIE: Turn number: 95. Visible mesh count: 17
[2022-04-03 13:49:22]	, WONDERMOVIE: Turn number: 95. Visible mesh count: 17
[2022-04-03 13:49:26]	,DoGameStateSaveRequest, 922.83 ms
[2022-04-03 13:49:26]	,SerialEvent::PreTurnBegin, 923.85 ms
[2022-04-03 13:49:26]	,----- FRAME: 159738 time: 15.82ms Moving avg: 16.31ms 366 frames since last 
[2022-04-03 13:49:26]	,            GameCoreEvent::TurnBegin, 23.12 ms
[2022-04-03 13:49:26]	,            GameCoreEvent::LocalPlayerTurnBegin, 7.96 ms
[2022-04-03 13:49:26]	,        Civ6App_PublishGameCoreEvents, 33.09 ms
[2022-04-03 13:49:26]	,                GameViewState_UpdateCache, 108.67 ms
[2022-04-03 13:49:26]	,            GameViewState_UpdateGameCore, 109.06 ms
[2022-04-03 13:49:26]	,        GameViewState_Tick, 113.07 ms
[2022-04-03 13:49:26]	,    Civ6App_UpdateFrame, 115.02 ms
[2022-04-03 13:49:26]	,----- FRAME: 159743 time: 153.39ms Moving avg: 18.44ms 6 frames since last 
[2022-04-03 13:49:26]	,                GameCoreEvent::PlayerTurnActivated, 5.18 ms
[2022-04-03 13:49:26]	,----- FRAME: 159753 time: 34.56ms Moving avg: 18.13ms 11 frames since last 
[2022-04-03 13:49:28]	, WONDERMOVIE: Turn number: 96. Visible mesh count: 17
[2022-04-03 13:49:28]	,LuaContext::MapLabelManager, 5.32 ms
[2022-04-03 13:49:28]	,GameCoreEvent::CityReligionChanged, 5.40 ms
[2022-04-03 13:49:28]	, WONDERMOVIE: Turn number: 96. Visible mesh count: 17
[2022-04-03 13:49:28]	,----- FRAME: 159868 time: 27.10ms Moving avg: 16.29ms 116 frames since last 
[2022-04-03 13:49:28]	, WONDERMOVIE: Turn number: 96. Visible mesh count: 17
[2022-04-03 13:49:30]	,UIManager_ProcessInput, 17.22 ms
[2022-04-03 13:49:30]	,----- FRAME: 159947 time: 26.58ms Moving avg: 16.16ms 80 frames since last 
[2022-04-03 13:49:31]	,    LuaContext::GreatPeoplePopup, 13.21 ms
[2022-04-03 13:49:31]	,GameCoreEvent::GreatPeoplePointsChanged, 13.27 ms
[2022-04-03 13:49:31]	,    LuaContext::GreatPeoplePopup, 10.83 ms
[2022-04-03 13:49:31]	,GameCoreEvent::GreatPeoplePointsChanged, 10.91 ms
[2022-04-03 13:49:31]	,    LuaContext::GreatPeoplePopup, 10.69 ms
[2022-04-03 13:49:31]	,GameCoreEvent::GreatPeoplePointsChanged, 10.76 ms
[2022-04-03 13:49:31]	,    LuaContext::GreatPeoplePopup, 10.52 ms
[2022-04-03 13:49:31]	,GameCoreEvent::GreatPeoplePointsChanged, 10.59 ms
[2022-04-03 13:49:31]	,    LuaContext::GreatPeoplePopup, 10.26 ms
[2022-04-03 13:49:31]	,GameCoreEvent::GreatPeoplePointsChanged, 10.32 ms
[2022-04-03 13:49:31]	,    LuaContext::GreatPeoplePopup, 10.35 ms
[2022-04-03 13:49:31]	,GameCoreEvent::GreatPeoplePointsChanged, 10.41 ms
[2022-04-03 13:49:31]	,Civ6App_PublishGameCoreEvents, 78.17 ms
[2022-04-03 13:49:31]	,----- FRAME: 160010 time: 90.69ms Moving avg: 17.55ms 64 frames since last 
[2022-04-03 13:49:31]	,                LuaContext::GreatPeoplePopup, 13.55 ms
[2022-04-03 13:49:31]	,            GameCoreEvent::GreatPeoplePointsChanged, 13.61 ms
[2022-04-03 13:49:31]	,                LuaContext::GreatPeoplePopup, 10.50 ms
[2022-04-03 13:49:31]	,            GameCoreEvent::GreatPeoplePointsChanged, 10.56 ms
[2022-04-03 13:49:31]	,                LuaContext::GreatPeoplePopup, 10.47 ms
[2022-04-03 13:49:31]	,            GameCoreEvent::GreatPeoplePointsChanged, 10.55 ms
[2022-04-03 13:49:31]	,                LuaContext::GreatPeoplePopup, 10.69 ms
[2022-04-03 13:49:31]	,            GameCoreEvent::GreatPeoplePointsChanged, 10.76 ms
[2022-04-03 13:49:31]	,        Civ6App_PublishGameCoreEvents, 57.10 ms
[2022-04-03 13:49:31]	, WONDERMOVIE: Turn number: 96. Visible mesh count: 17
[2022-04-03 13:49:31]	,----- FRAME: 160032 time: 65.90ms Moving avg: 17.94ms 23 frames since last 
[2022-04-03 13:49:31]	,            LuaContext::GreatPeoplePopup, 14.54 ms
[2022-04-03 13:49:31]	,        GameCoreEvent::GreatPeoplePointsChanged, 14.61 ms
[2022-04-03 13:49:31]	,            LuaContext::GreatPeoplePopup, 11.80 ms
[2022-04-03 13:49:31]	,        GameCoreEvent::GreatPeoplePointsChanged, 11.86 ms
[2022-04-03 13:49:31]	,            LuaContext::GreatPeoplePopup, 11.03 ms
[2022-04-03 13:49:31]	,        GameCoreEvent::GreatPeoplePointsChanged, 11.10 ms
[2022-04-03 13:49:31]	,            LuaContext::GreatPeoplePopup, 10.80 ms
[2022-04-03 13:49:31]	,        GameCoreEvent::GreatPeoplePointsChanged, 10.86 ms
[2022-04-03 13:49:31]	,            LuaContext::DiplomacyActionView, 38.29 ms
[2022-04-03 13:49:31]	,        GameCoreEvent::DiplomacyStatement, 38.44 ms
[2022-04-03 13:49:31]	,    Civ6App_PublishGameCoreEvents, 97.28 ms
[2022-04-03 13:49:32]	,        LocalMachineEvent::ShowLeaderScreen, 80.92 ms
[2022-04-03 13:49:32]	,    Civ6App_PublishLocalMachine, 80.97 ms
[2022-04-03 13:49:32]	,Civ6App_PublishEvents, 179.51 ms
[2022-04-03 13:49:32]	, WONDERMOVIE: Turn number: 96. Visible mesh count: 17
[2022-04-03 13:49:32]	,----- FRAME: 160052 time: 185.11ms Moving avg: 20.06ms 21 frames since last 
[2022-04-03 13:49:33]	,LuaContext::MapLabelManager, 14.74 ms
[2022-04-03 13:49:33]	,SerialEvent::GameCoreEventPlaybackComplete, 16.21 ms
[2022-04-03 13:49:33]	,WorldView_Render_Submission, 31.79 ms
[2022-04-03 13:49:33]	,UIUpdateJob_Render, 64.89 ms
[2022-04-03 13:49:33]	,----- FRAME: 160148 time: 97.55ms Moving avg: 17.78ms 97 frames since last 
[2022-04-03 13:49:33]	,                    LuaContext::GreatPeoplePopup, 14.10 ms
[2022-04-03 13:49:33]	,                GameCoreEvent::GreatPeoplePointsChanged, 14.17 ms
[2022-04-03 13:49:33]	,                    LuaContext::GreatPeoplePopup, 12.12 ms
[2022-04-03 13:49:33]	,                GameCoreEvent::GreatPeoplePointsChanged, 12.18 ms
[2022-04-03 13:49:33]	,                    LuaContext::GreatPeoplePopup, 11.04 ms
[2022-04-03 13:49:33]	,                GameCoreEvent::GreatPeoplePointsChanged, 11.12 ms
[2022-04-03 13:49:33]	,                    LuaContext::GreatPeoplePopup, 10.90 ms
[2022-04-03 13:49:33]	,                GameCoreEvent::GreatPeoplePointsChanged, 10.97 ms
[2022-04-03 13:49:33]	,                    LuaContext::GreatPeoplePopup, 11.15 ms
[2022-04-03 13:49:33]	,                GameCoreEvent::GreatPeoplePointsChanged, 11.22 ms
[2022-04-03 13:49:33]	,                    LuaContext::GreatPeoplePopup, 10.87 ms
[2022-04-03 13:49:33]	,                GameCoreEvent::GreatPeoplePointsChanged, 10.91 ms
[2022-04-03 13:49:33]	,            Civ6App_PublishGameCoreEvents, 85.40 ms
[2022-04-03 13:49:33]	, WONDERMOVIE: Turn number: 96. Visible mesh count: 17
[2022-04-03 13:49:33]	,----- FRAME: 160165 time: 98.29ms Moving avg: 18.42ms 18 frames since last 
[2022-04-03 13:49:34]	,                LuaContext::DiplomacyActionView, 114.16 ms
[2022-04-03 13:49:34]	,            GameCoreEvent::DiplomacyStatement, 114.32 ms
[2022-04-03 13:49:34]	,        Civ6App_PublishGameCoreEvents, 114.41 ms
[2022-04-03 13:49:34]	,            LocalMachineEvent::ShowLeaderScreen, 582.46 ms
[2022-04-03 13:49:34]	,        Civ6App_PublishLocalMachine, 582.51 ms
[2022-04-03 13:49:34]	,    Civ6App_PublishEvents, 697.17 ms
[2022-04-03 13:49:34]	,----- FRAME: 160175 time: 701.73ms Moving avg: 28.60ms 11 frames since last 
[2022-04-03 13:49:34]	,    UIManager_ProcessInput, 43.77 ms
[2022-04-03 13:49:34]	,----- FRAME: 160176 time: 8.21ms Moving avg: 28.47ms 2 frames since last 
[2022-04-03 13:49:36]	,LuaContext::InGameTopOptionsMenu, 40.28 ms
[2022-04-03 13:49:36]	,GameCoreEvent::PlayerTurnDeactivated, 40.34 ms
[2022-04-03 13:49:36]	,Civ6App_PublishGameCoreEvents, 43.85 ms
[2022-04-03 13:49:36]	,LuaContext::MapLabelManager, 14.69 ms
[2022-04-03 13:49:36]	,SerialEvent::GameCoreEventPlaybackComplete, 16.03 ms
[2022-04-03 13:49:36]	,WorldView_Render_Submission, 31.81 ms
[2022-04-03 13:49:36]	,UIUpdateJob_Render, 68.62 ms
[2022-04-03 13:49:36]	,----- FRAME: 160251 time: 140.56ms Moving avg: 18.45ms 76 frames since last 
[2022-04-03 13:49:36]	, WONDERMOVIE: Turn number: 96. Visible mesh count: 17
[2022-04-03 13:49:38]	,    LuaContext::MapLabelManager, 5.06 ms
[2022-04-03 13:49:38]	,GameCoreEvent::CityReligionChanged, 5.34 ms
[2022-04-03 13:49:38]	,----- FRAME: 160420 time: 16.21ms Moving avg: 15.77ms 170 frames since last 
[2022-04-03 13:49:40]	,    DoGameStateSaveRequest, 919.94 ms
[2022-04-03 13:49:40]	,SerialEvent::PreTurnBegin, 920.94 ms
[2022-04-03 13:49:40]	,----- FRAME: 160491 time: 16.67ms Moving avg: 16.26ms 72 frames since last 
[2022-04-03 13:49:40]	,        GameCoreEvent::TurnBegin, 22.93 ms
[2022-04-03 13:49:40]	,        GameCoreEvent::LocalPlayerTurnBegin, 8.33 ms
[2022-04-03 13:49:40]	,    Civ6App_PublishGameCoreEvents, 32.96 ms
[2022-04-03 13:49:40]	,            GameViewState_UpdateCache, 110.01 ms
[2022-04-03 13:49:40]	,        GameViewState_UpdateGameCore, 110.34 ms
[2022-04-03 13:49:40]	,    GameViewState_Tick, 112.82 ms
[2022-04-03 13:49:40]	,Civ6App_UpdateFrame, 114.57 ms
[2022-04-03 13:49:40]	,----- FRAME: 160495 time: 152.90ms Moving avg: 18.38ms 5 frames since last 
[2022-04-03 13:49:40]	,    UIManager_ProcessInput, 24.41 ms
[2022-04-03 13:49:40]	,----- FRAME: 160496 time: 27.63ms Moving avg: 18.55ms 2 frames since last 
[2022-04-03 13:49:40]	,        LuaContext::GreatPeoplePopup, 13.17 ms
[2022-04-03 13:49:40]	,    GameCoreEvent::GreatPeoplePointsChanged, 13.24 ms
[2022-04-03 13:49:40]	,        LuaContext::GreatPeoplePopup, 12.09 ms
[2022-04-03 13:49:40]	,    GameCoreEvent::GreatPeoplePointsChanged, 12.15 ms
[2022-04-03 13:49:40]	,Civ6App_PublishGameCoreEvents, 48.79 ms
[2022-04-03 13:49:40]	,----- FRAME: 160507 time: 64.20ms Moving avg: 18.73ms 12 frames since last 
[2022-04-03 13:49:42]	,    UIManager_ProcessInput, 20.17 ms
[2022-04-03 13:49:42]	,----- FRAME: 160599 time: 4.66ms Moving avg: 16.23ms 93 frames since last 
[2022-04-03 13:49:49]	,GameCoreEvent::GovernorPromoted, 6.73 ms
[2022-04-03 13:49:49]	,----- FRAME: 161032 time: 16.12ms Moving avg: 16.41ms 434 frames since last 
[2022-04-03 13:49:50]	, WONDERMOVIE: Turn number: 97. Visible mesh count: 17
[2022-04-03 13:49:51]	, WONDERMOVIE: Turn number: 97. Visible mesh count: 17
[2022-04-03 13:49:51]	, WONDERMOVIE: Turn number: 97. Visible mesh count: 17
[2022-04-03 13:49:52]	, WONDERMOVIE: Turn number: 97. Visible mesh count: 17
[2022-04-03 13:49:52]	, WONDERMOVIE: Turn number: 97. Visible mesh count: 17
[2022-04-03 13:49:53]	,LuaContext::MapLabelManager, 5.09 ms
[2022-04-03 13:49:53]	,GameCoreEvent::CityReligionChanged, 5.19 ms
[2022-04-03 13:49:53]	, WONDERMOVIE: Turn number: 97. Visible mesh count: 17
[2022-04-03 13:49:53]	,----- FRAME: 161274 time: 31.30ms Moving avg: 15.84ms 243 frames since last 
[2022-04-03 13:49:54]	,UIManager_ProcessInput, 17.34 ms
[2022-04-03 13:49:54]	,----- FRAME: 161321 time: 28.73ms Moving avg: 16.57ms 48 frames since last 
[2022-04-03 13:49:55]	,UIManager_ProcessInput, 15.92 ms
[2022-04-03 13:49:55]	,----- FRAME: 161421 time: 26.36ms Moving avg: 16.76ms 101 frames since last 
[2022-04-03 13:49:56]	,                    DoGameStateSaveRequest, 936.67 ms
[2022-04-03 13:49:56]	,                SerialEvent::PreTurnBegin, 938.36 ms
[2022-04-03 13:49:56]	,----- FRAME: 161482 time: 16.62ms Moving avg: 16.29ms 62 frames since last 
[2022-04-03 13:49:56]	,                GameCoreEvent::TurnBegin, 24.61 ms
[2022-04-03 13:49:56]	,                GameCoreEvent::LocalPlayerTurnBegin, 7.60 ms
[2022-04-03 13:49:56]	,            Civ6App_PublishGameCoreEvents, 34.04 ms
[2022-04-03 13:49:57]	,                    GameViewState_UpdateCache, 116.03 ms
[2022-04-03 13:49:57]	,                GameViewState_UpdateGameCore, 116.36 ms
[2022-04-03 13:49:57]	,            GameViewState_Tick, 118.95 ms
[2022-04-03 13:49:57]	,        Civ6App_UpdateFrame, 120.89 ms
[2022-04-03 13:49:57]	,----- FRAME: 161486 time: 160.45ms Moving avg: 18.39ms 5 frames since last 
[2022-04-03 13:49:57]	,                LuaContext::CityBannerManager, 5.37 ms
[2022-04-03 13:49:57]	,            GameCoreEvent::PlayerTurnActivated, 6.02 ms
[2022-04-03 13:49:57]	,----- FRAME: 161497 time: 32.86ms Moving avg: 18.18ms 12 frames since last 
[2022-04-03 13:50:00]	,LuaContext::MapLabelManager, 5.19 ms
[2022-04-03 13:50:00]	,GameCoreEvent::CityReligionChanged, 5.27 ms
[2022-04-03 13:50:00]	, WONDERMOVIE: Turn number: 98. Visible mesh count: 17
[2022-04-03 13:50:00]	,----- FRAME: 161703 time: 31.60ms Moving avg: 16.44ms 207 frames since last 
[2022-04-03 13:50:00]	,                LuaContext::MapLabelManager, 5.06 ms
[2022-04-03 13:50:00]	,            GameCoreEvent::CityReligionChanged, 5.15 ms
[2022-04-03 13:50:00]	,                    LuaContext::CityBannerManager, 6.59 ms
[2022-04-03 13:50:00]	,                SerialEvent::GameCoreEventPlaybackComplete, 6.96 ms
[2022-04-03 13:50:00]	, WONDERMOVIE: Turn number: 98. Visible mesh count: 17
